meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1268,9912,23,44,2025-09-07T13:56:58.273000+00:00,4
1268,9912,16,44,2025-09-07T13:57:00.179000+00:00,5
1268,9912,63,44,2025-09-07T13:57:05.414000+00:00,6
1268,9912,31,44,2025-09-07T13:57:12.523000+00:00,7
1268,9912,18,44,2025-09-07T13:57:13.836000+00:00,8
1268,9912,12,10,2025-09-07T13:57:43.041000+00:00,10
1268,9912,55,87,2025-09-07T13:59:10.971000+00:00,13
1268,9912,6,87,2025-09-07T13:59:24.268000+00:00,14
1268,9912,6,55,2025-09-07T13:59:24.268000+00:00,13
1268,9912,44,18,2025-09-07T14:00:03.860000+00:00,8
1268,9912,5,10,2025-09-07T14:00:12.167000+00:00,11
1268,9912,16,23,2025-09-07T14:01:02.681000+00:00,4
1268,9912,63,23,2025-09-07T14:01:11.892000+00:00,5
1268,9912,31,23,2025-09-07T14:01:18.705000+00:00,6
1268,9912,44,23,2025-09-07T14:01:19.017000+00:00,7
1268,9912,18,23,2025-09-07T14:01:20.392000+00:00,8
1268,9912,12,23,2025-09-07T14:01:33.424000+00:00,9
1268,9912,23,12,2025-09-07T14:04:40.573000+00:00,9
1268,9912,1,81,2025-09-07T14:06:12.660000+00:00,2
1268,9912,1,4,2025-09-07T14:07:34.004000+00:00,1
1268,9912,81,4,2025-09-07T14:07:56.254000+00:00,2
1268,9912,4,81,2025-09-07T14:10:40.564000+00:00,2
1268,9912,23,18,2025-09-07T14:12:22.168000+00:00,8
1268,9912,12,18,2025-09-07T14:12:25.268000+00:00,9
1268,9912,5,18,2025-09-07T14:12:32.358000+00:00,10
1268,9912,6,10,2025-09-07T14:12:33.263000+00:00,12
1268,9912,55,10,2025-09-07T14:12:34.341000+00:00,13
1268,9912,87,10,2025-09-07T14:12:44.268000+00:00,14
1268,9912,87,18,2025-09-07T14:12:44.268000+00:00,13
1268,9912,22,10,2025-09-07T14:12:52.182000+00:00,15
1268,9912,22,18,2025-09-07T14:12:52.182000+00:00,14
1268,9912,30,10,2025-09-07T14:12:52.812000+00:00,16
1268,9912,30,18,2025-09-07T14:12:52.812000+00:00,15
1268,9912,10,18,2025-09-07T14:12:58.212000+00:00,16
1268,9912,43,18,2025-09-07T14:12:58.959000+00:00,17
1268,9912,23,31,2025-09-07T14:15:05.959000+00:00,7
1268,9912,12,31,2025-09-07T14:15:09.321000+00:00,8
1268,9912,10,43,2025-09-07T14:15:15.469000+00:00,16
1268,9912,5,31,2025-09-07T14:15:16.704000+00:00,9
1268,9912,6,31,2025-09-07T14:15:22.269000+00:00,10
1268,9912,55,31,2025-09-07T14:15:23.112000+00:00,11
1268,9912,87,31,2025-09-07T14:15:28.483000+00:00,12
1268,9912,22,31,2025-09-07T14:15:41.995000+00:00,13
1268,9912,30,31,2025-09-07T14:15:42.729000+00:00,14
1268,9912,5,12,2025-09-07T14:17:57.800000+00:00,8
