meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1256,10006,16,12,2025-04-06T05:52:33.571000+00:00,4
1256,10006,63,12,2025-04-06T05:52:36.883000+00:00,5
1256,10006,14,5,2025-04-06T05:53:05.649000+00:00,14
1256,10006,22,5,2025-04-06T05:53:07.181000+00:00,15
1256,10006,7,5,2025-04-06T05:53:10.524000+00:00,16
1256,10006,10,5,2025-04-06T05:53:11.727000+00:00,17
1256,10006,27,5,2025-04-06T05:53:13.134000+00:00,18
1256,10006,23,30,2025-04-06T05:54:22.728000+00:00,9
1256,10006,87,31,2025-04-06T05:54:29.956000+00:00,12
1256,10006,14,31,2025-04-06T05:54:38.316000+00:00,13
1256,10006,22,31,2025-04-06T05:54:39.910000+00:00,14
1256,10006,7,31,2025-04-06T05:54:43.519000+00:00,15
1256,10006,10,31,2025-04-06T05:54:44.394000+00:00,16
1256,10006,27,31,2025-04-06T05:54:45.800000+00:00,17
1256,10006,10,7,2025-04-06T05:54:49.660000+00:00,15
1256,10006,87,55,2025-04-06T05:56:03.501000+00:00,11
1256,10006,14,55,2025-04-06T05:56:10.813000+00:00,12
1256,10006,14,30,2025-04-06T05:56:10.813000+00:00,11
1256,10006,22,55,2025-04-06T05:56:12.735000+00:00,13
1256,10006,22,30,2025-04-06T05:56:12.735000+00:00,12
1256,10006,10,55,2025-04-06T05:56:16.985000+00:00,14
1256,10006,10,30,2025-04-06T05:56:16.985000+00:00,13
1256,10006,7,55,2025-04-06T05:56:18.626000+00:00,15
1256,10006,7,30,2025-04-06T05:56:18.626000+00:00,14
1256,10006,27,55,2025-04-06T05:56:18.907000+00:00,16
1256,10006,27,30,2025-04-06T05:56:18.907000+00:00,15
1256,10006,55,30,2025-04-06T05:59:36.021000+00:00,16
1256,10006,55,27,2025-04-06T06:18:04.464000+00:00,15
1256,10006,55,7,2025-04-06T06:21:09.627000+00:00,14
