meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1277,9947,12,44,2025-07-06T14:47:11.968000+00:00,7
1277,9947,12,10,2025-07-06T14:47:11.968000+00:00,6
1277,9947,10,12,2025-07-06T14:47:12.108000+00:00,6
1277,9947,44,12,2025-07-06T14:47:22.296000+00:00,7
1277,9947,63,12,2025-07-06T14:47:23.857000+00:00,8
1277,9947,14,12,2025-07-06T14:47:24.927000+00:00,9
1277,9947,55,12,2025-07-06T14:47:26.348000+00:00,10
1277,9947,23,12,2025-07-06T14:47:27.458000+00:00,11
1277,9947,16,12,2025-07-06T14:47:29.584000+00:00,12
1277,9947,22,12,2025-07-06T14:47:31.287000+00:00,13
1277,9947,87,12,2025-07-06T14:47:31.877000+00:00,14
1277,9947,31,12,2025-07-06T14:47:33.053000+00:00,15
1277,9947,1,81,2025-07-06T14:49:09.888000+00:00,1
1277,9947,81,1,2025-07-06T14:49:19.685000+00:00,1
1277,9947,4,1,2025-07-06T14:49:34.353000+00:00,2
1277,9947,18,1,2025-07-06T14:49:35.034000+00:00,3
1277,9947,27,1,2025-07-06T14:49:35.631000+00:00,4
1277,9947,10,1,2025-07-06T14:49:36.136000+00:00,5
1277,9947,44,1,2025-07-06T14:49:36.602000+00:00,6
1277,9947,63,1,2025-07-06T14:49:36.935000+00:00,7
1277,9947,14,1,2025-07-06T14:49:37.853000+00:00,8
1277,9947,55,1,2025-07-06T14:49:52.962000+00:00,9
1277,9947,23,1,2025-07-06T14:50:20.070000+00:00,10
1277,9947,87,22,2025-07-06T14:50:32.403000+00:00,13
1277,9947,1,23,2025-07-06T14:50:36.965000+00:00,10
1277,9947,22,87,2025-07-06T14:50:39.785000+00:00,13
1277,9947,31,87,2025-07-06T14:50:39.903000+00:00,14
1277,9947,12,87,2025-07-06T14:50:40.731000+00:00,15
1277,9947,87,12,2025-07-06T14:50:45.933000+00:00,15
1277,9947,87,31,2025-07-06T14:50:45.933000+00:00,14
1277,9947,87,22,2025-07-06T14:50:45.933000+00:00,13
1277,9947,22,87,2025-07-06T14:50:52.310000+00:00,13
1277,9947,31,87,2025-07-06T14:50:52.686000+00:00,14
1277,9947,31,22,2025-07-06T14:51:29.638000+00:00,13
1277,9947,63,44,2025-07-06T14:54:30.411000+00:00,6
1277,9947,87,22,2025-07-06T14:57:41.458000+00:00,14
1277,9947,44,63,2025-07-06T14:58:20.957000+00:00,6
1277,9947,44,10,2025-07-06T15:03:50.506000+00:00,5
1277,9947,87,31,2025-07-06T15:04:36.529000+00:00,13
1277,9947,27,18,2025-07-06T15:12:06.294000+00:00,3
1277,9947,1,55,2025-07-06T15:12:38.743000+00:00,9
1277,9947,44,18,2025-07-06T15:12:42.963000+00:00,4
1277,9947,16,23,2025-07-06T15:13:05.235000+00:00,11
1277,9947,14,63,2025-07-06T15:17:41.264000+00:00,7
1277,9947,63,14,2025-07-06T15:17:46.565000+00:00,7
1277,9947,1,14,2025-07-06T15:17:49.814000+00:00,8
1277,9947,55,14,2025-07-06T15:17:55.130000+00:00,9
1277,9947,16,14,2025-07-06T15:17:55.802000+00:00,10
1277,9947,23,14,2025-07-06T15:17:57.181000+00:00,11
1277,9947,87,14,2025-07-06T15:17:58.375000+00:00,12
1277,9947,31,14,2025-07-06T15:17:59.385000+00:00,13
1277,9947,22,14,2025-07-06T15:18:59.900000+00:00,14
1277,9947,63,10,2025-07-06T15:19:22.816000+00:00,6
1277,9947,10,63,2025-07-06T15:19:28.878000+00:00,6
1277,9947,1,63,2025-07-06T15:19:30.957000+00:00,7
1277,9947,55,63,2025-07-06T15:19:37.863000+00:00,8
1277,9947,16,63,2025-07-06T15:19:38.254000+00:00,9
1277,9947,23,63,2025-07-06T15:19:39.846000+00:00,10
1277,9947,87,63,2025-07-06T15:19:41+00:00,11
1277,9947,31,63,2025-07-06T15:19:42.058000+00:00,12
1277,9947,16,55,2025-07-06T15:19:56.928000+00:00,8
1277,9947,22,63,2025-07-06T15:21:02.416000+00:00,13
1277,9947,1,10,2025-07-06T15:23:11.920000+00:00,6
1277,9947,16,10,2025-07-06T15:24:38.508000+00:00,7
1277,9947,16,1,2025-07-06T15:24:38.508000+00:00,6
1277,9947,16,18,2025-07-06T15:24:38.508000+00:00,5
1277,9947,87,23,2025-07-06T15:24:40.551000+00:00,10
1277,9947,23,87,2025-07-06T15:24:46.202000+00:00,10
1277,9947,23,55,2025-07-06T15:24:46.202000+00:00,9
1277,9947,23,10,2025-07-06T15:24:46.202000+00:00,8
1277,9947,23,1,2025-07-06T15:24:46.202000+00:00,7
1277,9947,23,18,2025-07-06T15:24:46.202000+00:00,6
1277,9947,31,87,2025-07-06T15:24:48.027000+00:00,11
1277,9947,31,55,2025-07-06T15:24:48.027000+00:00,10
1277,9947,31,10,2025-07-06T15:24:48.027000+00:00,9
1277,9947,31,1,2025-07-06T15:24:48.027000+00:00,8
1277,9947,16,44,2025-07-06T15:24:59.883000+00:00,4
1277,9947,63,22,2025-07-06T15:25:12.052000+00:00,13
1277,9947,14,22,2025-07-06T15:25:13.855000+00:00,14
1277,9947,23,44,2025-07-06T15:26:20.527000+00:00,5
1277,9947,44,23,2025-07-06T15:26:26.268000+00:00,5
1277,9947,44,16,2025-07-06T15:26:26.268000+00:00,4
1277,9947,18,31,2025-07-06T15:26:33.504000+00:00,7
1277,9947,18,23,2025-07-06T15:26:33.504000+00:00,6
1277,9947,18,16,2025-07-06T15:26:33.504000+00:00,5
1277,9947,1,31,2025-07-06T15:26:40.415000+00:00,8
1277,9947,1,23,2025-07-06T15:26:40.415000+00:00,7
1277,9947,10,31,2025-07-06T15:26:41.727000+00:00,9
1277,9947,10,23,2025-07-06T15:26:41.727000+00:00,8
1277,9947,55,31,2025-07-06T15:26:51.649000+00:00,10
1277,9947,4,81,2025-07-06T15:27:00.924000+00:00,1
1277,9947,55,23,2025-07-06T15:27:06.338000+00:00,9
1277,9947,63,87,2025-07-06T15:27:25.293000+00:00,12
1277,9947,63,31,2025-07-06T15:27:25.293000+00:00,11
1277,9947,14,87,2025-07-06T15:27:25.793000+00:00,13
1277,9947,14,31,2025-07-06T15:27:25.793000+00:00,12
1277,9947,87,31,2025-07-06T15:27:28.090000+00:00,13
1277,9947,14,63,2025-07-06T15:28:09.131000+00:00,11
1277,9947,23,55,2025-07-06T15:28:13.169000+00:00,9
1277,9947,23,16,2025-07-06T15:28:13.169000+00:00,8
1277,9947,14,55,2025-07-06T15:28:14.153000+00:00,10
1277,9947,14,16,2025-07-06T15:28:14.153000+00:00,9
1277,9947,63,55,2025-07-06T15:28:14.771000+00:00,11
1277,9947,63,16,2025-07-06T15:28:14.771000+00:00,10
1277,9947,87,55,2025-07-06T15:28:16.581000+00:00,12
1277,9947,87,16,2025-07-06T15:28:16.581000+00:00,11
1277,9947,55,16,2025-07-06T15:28:17.469000+00:00,12
1277,9947,31,16,2025-07-06T15:28:23.669000+00:00,13
1277,9947,14,23,2025-07-06T15:29:40.552000+00:00,8
1277,9947,1,18,2025-07-06T15:39:14.869000+00:00,5
1277,9947,23,14,2025-07-06T15:41:28.577000+00:00,8
1277,9947,10,18,2025-07-06T15:41:49.439000+00:00,6
