date,session_key,meeting_key,driver_number,position
2025-11-30T16:52:58.302000+00:00,9850,1275,55,4
2025-11-30T16:53:00.011000+00:00,9850,1275,4,2
2025-11-30T16:53:00.011000+00:00,9850,1275,1,3
2025-11-30T16:53:19.809000+00:00,9850,1275,31,15
2025-11-30T16:53:19.809000+00:00,9850,1275,5,16
2025-11-30T16:53:19.809000+00:00,9850,1275,43,17
2025-11-30T16:53:25.668000+00:00,9850,1275,63,9
2025-11-30T16:53:25.668000+00:00,9850,1275,6,8
2025-11-30T16:53:25.668000+00:00,9850,1275,14,7
2025-11-30T16:53:25.668000+00:00,9850,1275,16,10
2025-11-30T16:53:25.668000+00:00,9850,1275,30,12
2025-11-30T16:53:25.668000+00:00,9850,1275,87,11
2025-11-30T16:53:25.668000+00:00,9850,1275,23,14
2025-11-30T16:53:25.668000+00:00,9850,1275,22,13
2025-11-30T16:53:25.668000+00:00,9850,1275,31,6
2025-11-30T16:53:25.668000+00:00,9850,1275,44,15
2025-11-30T16:53:38.067000+00:00,9850,1275,30,11
2025-11-30T16:53:38.067000+00:00,9850,1275,87,12
2025-11-30T16:53:39.480000+00:00,9850,1275,10,19
2025-11-30T16:53:39.480000+00:00,9850,1275,87,13
2025-11-30T16:53:39.480000+00:00,9850,1275,23,15
2025-11-30T16:53:39.480000+00:00,9850,1275,22,14
2025-11-30T16:53:39.480000+00:00,9850,1275,44,16
2025-11-30T16:53:39.480000+00:00,9850,1275,18,12
2025-11-30T16:53:39.480000+00:00,9850,1275,5,17
2025-11-30T16:53:39.480000+00:00,9850,1275,43,18
2025-11-30T16:53:39.669000+00:00,9850,1275,87,14
2025-11-30T16:53:39.669000+00:00,9850,1275,22,13
2025-11-30T16:53:41.283000+00:00,9850,1275,30,12
2025-11-30T16:53:41.283000+00:00,9850,1275,18,11
2025-11-30T16:53:42.275000+00:00,9850,1275,87,15
2025-11-30T16:53:42.275000+00:00,9850,1275,23,14
2025-11-30T16:53:42.733000+00:00,9850,1275,87,16
2025-11-30T16:53:42.733000+00:00,9850,1275,44,15
2025-11-30T16:53:45.292000+00:00,9850,1275,87,17
2025-11-30T16:53:45.292000+00:00,9850,1275,5,16
2025-11-30T16:53:47.194000+00:00,9850,1275,87,18
2025-11-30T16:53:47.194000+00:00,9850,1275,43,17
2025-11-30T16:56:24.172000+00:00,9850,1275,14,6
2025-11-30T16:56:24.172000+00:00,9850,1275,31,7
2025-11-30T16:56:25.485000+00:00,9850,1275,6,7
2025-11-30T16:56:25.485000+00:00,9850,1275,31,8
2025-11-30T16:56:27.594000+00:00,9850,1275,63,8
2025-11-30T16:56:27.594000+00:00,9850,1275,31,9
2025-11-30T16:56:30.969000+00:00,9850,1275,16,9
2025-11-30T16:56:30.969000+00:00,9850,1275,31,10
2025-11-30T16:56:32.829000+00:00,9850,1275,31,11
2025-11-30T16:56:32.829000+00:00,9850,1275,18,10
2025-11-30T16:56:34.266000+00:00,9850,1275,30,11
2025-11-30T16:56:34.266000+00:00,9850,1275,31,12
2025-11-30T16:56:35.219000+00:00,9850,1275,22,12
2025-11-30T16:56:35.219000+00:00,9850,1275,31,13
2025-11-30T16:56:36.391000+00:00,9850,1275,23,13
2025-11-30T16:56:36.391000+00:00,9850,1275,31,14
2025-11-30T16:56:37.282000+00:00,9850,1275,31,15
2025-11-30T16:56:37.282000+00:00,9850,1275,44,14
2025-11-30T16:56:40.766000+00:00,9850,1275,31,16
2025-11-30T16:56:40.766000+00:00,9850,1275,5,15
2025-11-30T16:56:42.782000+00:00,9850,1275,31,17
2025-11-30T16:56:42.782000+00:00,9850,1275,43,16
2025-11-30T17:05:19.446000+00:00,9850,1275,10,18
2025-11-30T17:05:19.446000+00:00,9850,1275,87,19
2025-11-30T17:05:52.720000+00:00,9850,1275,6,6
2025-11-30T17:05:52.720000+00:00,9850,1275,14,7
2025-11-30T17:05:53.123000+00:00,9850,1275,63,7
2025-11-30T17:05:53.123000+00:00,9850,1275,14,8
2025-11-30T17:06:33.395000+00:00,9850,1275,63,6
2025-11-30T17:06:33.395000+00:00,9850,1275,6,7
2025-11-30T17:06:38.313000+00:00,9850,1275,63,7
2025-11-30T17:06:38.313000+00:00,9850,1275,6,6
2025-11-30T17:07:07.952000+00:00,9850,1275,81,2
2025-11-30T17:07:07.952000+00:00,9850,1275,4,1
2025-11-30T17:07:08.530000+00:00,9850,1275,81,3
2025-11-30T17:07:08.530000+00:00,9850,1275,1,2
2025-11-30T17:09:52.417000+00:00,9850,1275,4,2
2025-11-30T17:09:52.417000+00:00,9850,1275,1,1
2025-11-30T17:10:13.636000+00:00,9850,1275,81,2
2025-11-30T17:10:13.636000+00:00,9850,1275,4,3
2025-11-30T17:10:18.354000+00:00,9850,1275,4,4
2025-11-30T17:10:18.354000+00:00,9850,1275,55,3
2025-11-30T17:10:22.979000+00:00,9850,1275,4,5
2025-11-30T17:10:22.979000+00:00,9850,1275,12,4
2025-11-30T17:17:52.209000+00:00,9850,1275,30,10
2025-11-30T17:17:52.209000+00:00,9850,1275,18,11
2025-11-30T17:17:53.052000+00:00,9850,1275,22,11
2025-11-30T17:17:53.052000+00:00,9850,1275,18,12
2025-11-30T17:17:55.334000+00:00,9850,1275,23,12
2025-11-30T17:17:55.334000+00:00,9850,1275,18,13
2025-11-30T17:18:04.615000+00:00,9850,1275,44,13
2025-11-30T17:18:04.615000+00:00,9850,1275,18,14
2025-11-30T17:18:09.631000+00:00,9850,1275,18,15
2025-11-30T17:18:09.631000+00:00,9850,1275,5,14
2025-11-30T17:18:12.381000+00:00,9850,1275,18,16
2025-11-30T17:18:12.381000+00:00,9850,1275,43,15
2025-11-30T17:18:13.006000+00:00,9850,1275,31,16
2025-11-30T17:18:13.006000+00:00,9850,1275,18,17
2025-11-30T17:18:15.443000+00:00,9850,1275,10,17
2025-11-30T17:18:15.443000+00:00,9850,1275,18,18
2025-11-30T17:25:12.102000+00:00,9850,1275,63,6
2025-11-30T17:25:12.102000+00:00,9850,1275,6,7
2025-11-30T17:25:16.789000+00:00,9850,1275,6,8
2025-11-30T17:25:16.789000+00:00,9850,1275,14,7
2025-11-30T17:25:25.883000+00:00,9850,1275,6,9
2025-11-30T17:25:25.883000+00:00,9850,1275,16,8
2025-11-30T17:25:38.149000+00:00,9850,1275,6,10
2025-11-30T17:25:38.149000+00:00,9850,1275,30,9
2025-11-30T17:25:40.071000+00:00,9850,1275,6,11
2025-11-30T17:25:40.071000+00:00,9850,1275,22,10
2025-11-30T17:25:47.289000+00:00,9850,1275,6,12
