Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec,S1_sec,S2_sec,S3_sec,Race
0 days 01:11:49.889000,STR,18,0 days 00:02:13.958000,8.0,2.0,0 days 01:10:00.029000,,0 days 00:01:07.972000,0 days 00:00:35.019000,0 days 00:00:30.967000,0 days 01:10:43.932000,0 days 01:11:18.951000,0 days 01:11:49.918000,218.0,139.0,258.0,181.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:09:35.931000,2025-11-30 16:14:21.606,4,17.0,False,,False,False,133.958,67.972,35.019,30.967,Qatar Grand Prix
0 days 01:14:11.902000,STR,18,0 days 00:02:22.013000,9.0,2.0,,,0 days 00:00:52.563000,0 days 00:00:44.611000,0 days 00:00:44.839000,0 days 01:12:42.481000,0 days 01:13:27.092000,0 days 01:14:11.931000,80.0,244.0,157.0,258.0,False,MEDIUM,2.0,True,Aston Martin,0 days 01:11:49.889000,2025-11-30 16:16:35.564,4,16.0,False,,False,False,142.013,52.563,44.611,44.839,Qatar Grand Prix
0 days 01:16:20.508000,STR,18,0 days 00:02:08.606000,10.0,2.0,,,0 days 00:00:46.993000,0 days 00:00:43.391000,0 days 00:00:38.222000,0 days 01:14:58.924000,0 days 01:15:42.315000,0 days 01:16:20.537000,136.0,161.0,282.0,283.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:14:11.902000,2025-11-30 16:18:57.577,41,16.0,False,,False,False,128.606,46.993,43.391,38.222,Qatar Grand Prix
0 days 01:17:49.818000,STR,18,0 days 00:01:29.310000,11.0,2.0,,,0 days 00:00:33.399000,0 days 00:00:30.141000,0 days 00:00:25.770000,0 days 01:16:53.936000,0 days 01:17:24.077000,0 days 01:17:49.847000,227.0,286.0,277.0,316.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:16:20.508000,2025-11-30 16:21:06.183,1,16.0,False,,False,True,89.31,33.399,30.141,25.77,Qatar Grand Prix
0 days 01:19:18.268000,STR,18,0 days 00:01:28.450000,12.0,2.0,,,0 days 00:00:32.833000,0 days 00:00:29.912000,0 days 00:00:25.705000,0 days 01:18:22.680000,0 days 01:18:52.592000,0 days 01:19:18.297000,233.0,287.0,278.0,308.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:17:49.818000,2025-11-30 16:22:35.493,1,16.0,False,,False,True,88.45,32.833,29.912,25.705,Qatar Grand Prix
0 days 01:20:46.404000,STR,18,0 days 00:01:28.136000,13.0,2.0,,,0 days 00:00:32.400000,0 days 00:00:30.150000,0 days 00:00:25.586000,0 days 01:19:50.697000,0 days 01:20:20.847000,0 days 01:20:46.433000,231.0,284.0,278.0,331.0,True,MEDIUM,6.0,True,Aston Martin,0 days 01:19:18.268000,2025-11-30 16:24:03.943,1,16.0,False,,False,True,88.136,32.4,30.15,25.586,Qatar Grand Prix
0 days 01:22:14.471000,STR,18,0 days 00:01:28.067000,14.0,2.0,,,0 days 00:00:32.417000,0 days 00:00:30.055000,0 days 00:00:25.595000,0 days 01:21:18.850000,0 days 01:21:48.905000,0 days 01:22:14.500000,229.0,285.0,278.0,,True,MEDIUM,7.0,True,Aston Martin,0 days 01:20:46.404000,2025-11-30 16:25:32.079,1,16.0,False,,False,True,88.067,32.417,30.055,25.595,Qatar Grand Prix
0 days 01:23:42.249000,STR,18,0 days 00:01:27.778000,15.0,2.0,,,0 days 00:00:32.175000,0 days 00:00:30.059000,0 days 00:00:25.544000,0 days 01:22:46.675000,0 days 01:23:16.734000,0 days 01:23:42.278000,232.0,286.0,278.0,,True,MEDIUM,8.0,True,Aston Martin,0 days 01:22:14.471000,2025-11-30 16:27:00.146,1,16.0,False,,False,True,87.778,32.175,30.059,25.544,Qatar Grand Prix
0 days 01:25:10.031000,STR,18,0 days 00:01:27.782000,16.0,2.0,,,0 days 00:00:32.256000,0 days 00:00:30.055000,0 days 00:00:25.471000,0 days 01:24:14.534000,0 days 01:24:44.589000,0 days 01:25:10.060000,234.0,284.0,279.0,332.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:23:42.249000,2025-11-30 16:28:27.924,1,16.0,False,,False,True,87.782,32.256,30.055,25.471,Qatar Grand Prix
0 days 01:26:37.715000,STR,18,0 days 00:01:27.684000,17.0,2.0,,,0 days 00:00:32.184000,0 days 00:00:30.052000,0 days 00:00:25.448000,0 days 01:25:42.244000,0 days 01:26:12.296000,0 days 01:26:37.744000,231.0,285.0,278.0,,True,MEDIUM,10.0,True,Aston Martin,0 days 01:25:10.031000,2025-11-30 16:29:55.706,1,16.0,False,,False,True,87.684,32.184,30.052,25.448,Qatar Grand Prix
0 days 01:28:05.244000,STR,18,0 days 00:01:27.529000,18.0,2.0,,,0 days 00:00:32.079000,0 days 00:00:29.972000,0 days 00:00:25.478000,0 days 01:27:09.823000,0 days 01:27:39.795000,0 days 01:28:05.273000,234.0,286.0,279.0,,True,MEDIUM,11.0,True,Aston Martin,0 days 01:26:37.715000,2025-11-30 16:31:23.390,1,16.0,False,,False,True,87.529,32.079,29.972,25.478,Qatar Grand Prix
0 days 01:29:32.929000,STR,18,0 days 00:01:27.685000,19.0,2.0,,,0 days 00:00:32.102000,0 days 00:00:30.040000,0 days 00:00:25.543000,0 days 01:28:37.375000,0 days 01:29:07.415000,0 days 01:29:32.958000,235.0,286.0,279.0,331.0,False,MEDIUM,12.0,True,Aston Martin,0 days 01:28:05.244000,2025-11-30 16:32:50.919,1,16.0,False,,False,True,87.685,32.102,30.04,25.543,Qatar Grand Prix
0 days 01:31:00.629000,STR,18,0 days 00:01:27.700000,20.0,2.0,,,0 days 00:00:32.169000,0 days 00:00:30.035000,0 days 00:00:25.496000,0 days 01:30:05.127000,0 days 01:30:35.162000,0 days 01:31:00.658000,232.0,286.0,279.0,332.0,False,MEDIUM,13.0,True,Aston Martin,0 days 01:29:32.929000,2025-11-30 16:34:18.604,1,16.0,False,,False,True,87.7,32.169,30.035,25.496,Qatar Grand Prix
0 days 01:32:28.266000,STR,18,0 days 00:01:27.637000,21.0,2.0,,,0 days 00:00:32.165000,0 days 00:00:30.064000,0 days 00:00:25.408000,0 days 01:31:32.823000,0 days 01:32:02.887000,0 days 01:32:28.295000,233.0,286.0,278.0,,False,MEDIUM,14.0,True,Aston Martin,0 days 01:31:00.629000,2025-11-30 16:35:46.304,1,16.0,False,,False,True,87.637,32.165,30.064,25.408,Qatar Grand Prix
0 days 01:33:56.017000,STR,18,0 days 00:01:27.751000,22.0,2.0,,,0 days 00:00:32.093000,0 days 00:00:30.260000,0 days 00:00:25.398000,0 days 01:33:00.388000,0 days 01:33:30.648000,0 days 01:33:56.046000,234.0,286.0,278.0,331.0,False,MEDIUM,15.0,True,Aston Martin,0 days 01:32:28.266000,2025-11-30 16:37:13.941,1,16.0,False,,False,True,87.751,32.093,30.26,25.398,Qatar Grand Prix
0 days 01:35:23.706000,STR,18,0 days 00:01:27.689000,23.0,2.0,,,0 days 00:00:32.373000,0 days 00:00:30.103000,0 days 00:00:25.213000,0 days 01:34:28.419000,0 days 01:34:58.522000,0 days 01:35:23.735000,230.0,285.0,278.0,332.0,False,MEDIUM,16.0,True,Aston Martin,0 days 01:33:56.017000,2025-11-30 16:38:41.692,1,16.0,False,,False,True,87.689,32.373,30.103,25.213,Qatar Grand Prix
0 days 01:36:56.044000,STR,18,0 days 00:01:32.338000,24.0,2.0,,0 days 01:36:52.019000,0 days 00:00:32.510000,0 days 00:00:30.055000,0 days 00:00:29.773000,0 days 01:35:56.245000,0 days 01:36:26.300000,0 days 01:36:56.073000,231.0,286.0,,330.0,False,MEDIUM,17.0,True,Aston Martin,0 days 01:35:23.706000,2025-11-30 16:40:09.381,1,19.0,False,,False,False,92.338,32.51,30.055,29.773,Qatar Grand Prix
0 days 01:38:43.535000,STR,18,0 days 00:01:47.491000,25.0,3.0,0 days 01:37:20.113000,,0 days 00:00:53.497000,0 days 00:00:28.842000,0 days 00:00:25.152000,0 days 01:37:49.570000,0 days 01:38:18.412000,0 days 01:38:43.564000,233.0,283.0,277.0,177.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:36:56.044000,2025-11-30 16:41:41.719,1,19.0,False,,False,False,107.491,53.497,28.842,25.152,Qatar Grand Prix
0 days 01:40:09.686000,STR,18,0 days 00:01:26.151000,26.0,3.0,,,0 days 00:00:31.869000,0 days 00:00:29.085000,0 days 00:00:25.197000,0 days 01:39:15.433000,0 days 01:39:44.518000,0 days 01:40:09.715000,235.0,284.0,276.0,303.0,True,MEDIUM,2.0,True,Aston Martin,0 days 01:38:43.535000,2025-11-30 16:43:29.210,1,19.0,False,,False,True,86.151,31.869,29.085,25.197,Qatar Grand Prix
0 days 01:41:36.310000,STR,18,0 days 00:01:26.624000,27.0,3.0,,,0 days 00:00:32.176000,0 days 00:00:29.231000,0 days 00:00:25.217000,0 days 01:40:41.891000,0 days 01:41:11.122000,0 days 01:41:36.339000,230.0,283.0,276.0,304.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:40:09.686000,2025-11-30 16:44:55.361,1,19.0,False,,False,True,86.624,32.176,29.231,25.217,Qatar Grand Prix
0 days 01:43:02.789000,STR,18,0 days 00:01:26.479000,28.0,3.0,,,0 days 00:00:32.102000,0 days 00:00:29.231000,0 days 00:00:25.146000,0 days 01:42:08.441000,0 days 01:42:37.672000,0 days 01:43:02.818000,236.0,284.0,276.0,,False,MEDIUM,4.0,True,Aston Martin,0 days 01:41:36.310000,2025-11-30 16:46:21.985,1,19.0,False,,False,True,86.479,32.102,29.231,25.146,Qatar Grand Prix
0 days 01:44:29.066000,STR,18,0 days 00:01:26.277000,29.0,3.0,,,0 days 00:00:32.070000,0 days 00:00:29.182000,0 days 00:00:25.025000,0 days 01:43:34.888000,0 days 01:44:04.070000,0 days 01:44:29.095000,,284.0,277.0,,False,MEDIUM,5.0,True,Aston Martin,0 days 01:43:02.789000,2025-11-30 16:47:48.464,1,19.0,False,,False,True,86.277,32.07,29.182,25.025,Qatar Grand Prix
0 days 01:45:55.391000,STR,18,0 days 00:01:26.325000,30.0,3.0,,,0 days 00:00:31.966000,0 days 00:00:29.138000,0 days 00:00:25.221000,0 days 01:45:01.061000,0 days 01:45:30.199000,0 days 01:45:55.420000,237.0,284.0,276.0,305.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:44:29.066000,2025-11-30 16:49:14.741,1,19.0,False,,False,True,86.325,31.966,29.138,25.221,Qatar Grand Prix
0 days 01:47:21.783000,STR,18,0 days 00:01:26.392000,31.0,3.0,,,0 days 00:00:32.031000,0 days 00:00:29.215000,0 days 00:00:25.146000,0 days 01:46:27.451000,0 days 01:46:56.666000,0 days 01:47:21.812000,238.0,284.0,276.0,,False,MEDIUM,7.0,True,Aston Martin,0 days 01:45:55.391000,2025-11-30 16:50:41.066,1,19.0,False,,False,True,86.392,32.031,29.215,25.146,Qatar Grand Prix
0 days 01:48:47.946000,STR,18,0 days 00:01:26.163000,32.0,3.0,,,0 days 00:00:31.963000,0 days 00:00:29.244000,0 days 00:00:24.956000,0 days 01:47:53.775000,0 days 01:48:23.019000,0 days 01:48:47.975000,237.0,284.0,277.0,,False,MEDIUM,8.0,True,Aston Martin,0 days 01:47:21.783000,2025-11-30 16:52:07.458,1,19.0,False,,False,True,86.163,31.963,29.244,24.956,Qatar Grand Prix
0 days 01:50:15.346000,STR,18,0 days 00:01:27.400000,33.0,3.0,,,0 days 00:00:33.083000,0 days 00:00:29.322000,0 days 00:00:24.995000,0 days 01:49:21.058000,0 days 01:49:50.380000,0 days 01:50:15.375000,235.0,285.0,278.0,303.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:48:47.946000,2025-11-30 16:53:33.621,1,11.0,False,,False,True,87.4,33.083,29.322,24.995,Qatar Grand Prix
0 days 01:51:41.357000,STR,18,0 days 00:01:26.011000,34.0,3.0,,,0 days 00:00:31.918000,0 days 00:00:29.284000,0 days 00:00:24.809000,0 days 01:50:47.293000,0 days 01:51:16.577000,0 days 01:51:41.386000,237.0,285.0,277.0,308.0,True,MEDIUM,10.0,True,Aston Martin,0 days 01:50:15.346000,2025-11-30 16:55:01.021,1,11.0,False,,False,True,86.011,31.918,29.284,24.809,Qatar Grand Prix
0 days 01:53:07.072000,STR,18,0 days 00:01:25.715000,35.0,3.0,,,0 days 00:00:31.885000,0 days 00:00:29.127000,0 days 00:00:24.703000,0 days 01:52:13.271000,0 days 01:52:42.398000,0 days 01:53:07.101000,236.0,285.0,277.0,307.0,True,MEDIUM,11.0,True,Aston Martin,0 days 01:51:41.357000,2025-11-30 16:56:27.032,1,10.0,False,,False,True,85.715,31.885,29.127,24.703,Qatar Grand Prix
0 days 01:54:34.035000,STR,18,0 days 00:01:26.963000,36.0,3.0,,,0 days 00:00:32.911000,0 days 00:00:29.345000,0 days 00:00:24.707000,0 days 01:53:40.012000,0 days 01:54:09.357000,0 days 01:54:34.064000,,284.0,278.0,,False,MEDIUM,12.0,True,Aston Martin,0 days 01:53:07.072000,2025-11-30 16:57:52.747,1,10.0,False,,False,True,86.963,32.911,29.345,24.707,Qatar Grand Prix
0 days 01:55:59.704000,STR,18,0 days 00:01:25.669000,37.0,3.0,,,0 days 00:00:31.888000,0 days 00:00:29.031000,0 days 00:00:24.750000,0 days 01:55:05.952000,0 days 01:55:34.983000,0 days 01:55:59.733000,,284.0,277.0,,True,MEDIUM,13.0,True,Aston Martin,0 days 01:54:34.035000,2025-11-30 16:59:19.710,1,10.0,False,,False,True,85.669,31.888,29.031,24.75,Qatar Grand Prix
0 days 01:57:25.331000,STR,18,0 days 00:01:25.627000,38.0,3.0,,,0 days 00:00:31.891000,0 days 00:00:29.047000,0 days 00:00:24.689000,0 days 01:56:31.624000,0 days 01:57:00.671000,0 days 01:57:25.360000,,285.0,278.0,,True,MEDIUM,14.0,True,Aston Martin,0 days 01:55:59.704000,2025-11-30 17:00:45.379,1,10.0,False,,False,True,85.627,31.891,29.047,24.689,Qatar Grand Prix
0 days 01:58:50.841000,STR,18,0 days 00:01:25.510000,39.0,3.0,,,0 days 00:00:31.788000,0 days 00:00:29.059000,0 days 00:00:24.663000,0 days 01:57:57.148000,0 days 01:58:26.207000,0 days 01:58:50.870000,238.0,285.0,277.0,306.0,True,MEDIUM,15.0,True,Aston Martin,0 days 01:57:25.331000,2025-11-30 17:02:11.006,1,10.0,False,,False,True,85.51,31.788,29.059,24.663,Qatar Grand Prix
0 days 02:00:16.069000,STR,18,0 days 00:01:25.228000,40.0,3.0,,,0 days 00:00:31.744000,0 days 00:00:29.061000,0 days 00:00:24.423000,0 days 01:59:22.614000,0 days 01:59:51.675000,0 days 02:00:16.098000,239.0,284.0,278.0,307.0,True,MEDIUM,16.0,True,Aston Martin,0 days 01:58:50.841000,2025-11-30 17:03:36.516,1,10.0,False,,False,True,85.228,31.744,29.061,24.423,Qatar Grand Prix
0 days 02:01:41.701000,STR,18,0 days 00:01:25.632000,41.0,3.0,,,0 days 00:00:31.800000,0 days 00:00:29.121000,0 days 00:00:24.711000,0 days 02:00:47.898000,0 days 02:01:17.019000,0 days 02:01:41.730000,,285.0,278.0,,False,MEDIUM,17.0,True,Aston Martin,0 days 02:00:16.069000,2025-11-30 17:05:01.744,1,10.0,False,,False,True,85.632,31.8,29.121,24.711,Qatar Grand Prix
0 days 02:03:07.448000,STR,18,0 days 00:01:25.747000,42.0,3.0,,,0 days 00:00:31.925000,0 days 00:00:29.129000,0 days 00:00:24.693000,0 days 02:02:13.655000,0 days 02:02:42.784000,0 days 02:03:07.477000,236.0,285.0,278.0,,False,MEDIUM,18.0,True,Aston Martin,0 days 02:01:41.701000,2025-11-30 17:06:27.376,1,10.0,False,,False,True,85.747,31.925,29.129,24.693,Qatar Grand Prix
0 days 02:04:32.923000,STR,18,0 days 00:01:25.475000,43.0,3.0,,,0 days 00:00:31.672000,0 days 00:00:29.163000,0 days 00:00:24.640000,0 days 02:03:39.149000,0 days 02:04:08.312000,0 days 02:04:32.952000,238.0,286.0,279.0,,False,MEDIUM,19.0,True,Aston Martin,0 days 02:03:07.448000,2025-11-30 17:07:53.123,1,10.0,False,,False,True,85.475,31.672,29.163,24.64,Qatar Grand Prix
0 days 02:05:58.621000,STR,18,0 days 00:01:25.698000,44.0,3.0,,,0 days 00:00:31.950000,0 days 00:00:29.170000,0 days 00:00:24.578000,0 days 02:05:04.902000,0 days 02:05:34.072000,0 days 02:05:58.650000,235.0,286.0,278.0,,False,MEDIUM,20.0,True,Aston Martin,0 days 02:04:32.923000,2025-11-30 17:09:18.598,1,10.0,False,,False,True,85.698,31.95,29.17,24.578,Qatar Grand Prix
0 days 02:07:24.111000,STR,18,0 days 00:01:25.490000,45.0,3.0,,,0 days 00:00:31.818000,0 days 00:00:29.109000,0 days 00:00:24.563000,0 days 02:06:30.468000,0 days 02:06:59.577000,0 days 02:07:24.140000,239.0,286.0,278.0,,False,MEDIUM,21.0,True,Aston Martin,0 days 02:05:58.621000,2025-11-30 17:10:44.296,1,10.0,False,,False,True,85.49,31.818,29.109,24.563,Qatar Grand Prix
0 days 02:08:49.593000,STR,18,0 days 00:01:25.482000,46.0,3.0,,,0 days 00:00:31.800000,0 days 00:00:29,0 days 00:00:24.682000,0 days 02:07:55.940000,0 days 02:08:24.940000,0 days 02:08:49.622000,,286.0,278.0,306.0,False,MEDIUM,22.0,True,Aston Martin,0 days 02:07:24.111000,2025-11-30 17:12:09.786,1,10.0,False,,False,True,85.482,31.8,29.0,24.682,Qatar Grand Prix
0 days 02:10:14.966000,STR,18,0 days 00:01:25.373000,47.0,3.0,,,0 days 00:00:31.726000,0 days 00:00:29.100000,0 days 00:00:24.547000,0 days 02:09:21.348000,0 days 02:09:50.448000,0 days 02:10:14.995000,238.0,286.0,277.0,,False,MEDIUM,23.0,True,Aston Martin,0 days 02:08:49.593000,2025-11-30 17:13:35.268,1,10.0,False,,False,True,85.373,31.726,29.1,24.547,Qatar Grand Prix
0 days 02:11:40.394000,STR,18,0 days 00:01:25.428000,48.0,3.0,,,0 days 00:00:31.752000,0 days 00:00:29.142000,0 days 00:00:24.534000,0 days 02:10:46.747000,0 days 02:11:15.889000,0 days 02:11:40.423000,,286.0,278.0,,False,MEDIUM,24.0,True,Aston Martin,0 days 02:10:14.966000,2025-11-30 17:15:00.641,1,10.0,False,,False,True,85.428,31.752,29.142,24.534,Qatar Grand Prix
0 days 02:13:10.087000,STR,18,0 days 00:01:29.693000,49.0,3.0,,0 days 02:13:06.081000,0 days 00:00:31.724000,0 days 00:00:29.040000,0 days 00:00:28.929000,0 days 02:12:12.147000,0 days 02:12:41.187000,0 days 02:13:10.116000,237.0,286.0,,,False,MEDIUM,25.0,True,Aston Martin,0 days 02:11:40.394000,2025-11-30 17:16:26.069,1,13.0,False,,False,False,89.693,31.724,29.04,28.929,Qatar Grand Prix
0 days 02:15:03.221000,STR,18,0 days 00:01:53.134000,50.0,4.0,0 days 02:13:41.628000,,0 days 00:01:00.404000,0 days 00:00:28.069000,0 days 00:00:24.661000,0 days 02:14:10.520000,0 days 02:14:38.589000,0 days 02:15:03.250000,237.0,286.0,279.0,178.0,False,SOFT,1.0,True,Aston Martin,0 days 02:13:10.087000,2025-11-30 17:17:55.762,1,18.0,False,,False,False,113.134,60.404,28.069,24.661,Qatar Grand Prix
0 days 02:16:26.705000,STR,18,0 days 00:01:23.484000,51.0,4.0,,,0 days 00:00:31.066000,0 days 00:00:28.139000,0 days 00:00:24.279000,0 days 02:15:34.316000,0 days 02:16:02.455000,0 days 02:16:26.734000,240.0,286.0,279.0,305.0,True,SOFT,2.0,True,Aston Martin,0 days 02:15:03.221000,2025-11-30 17:19:48.896,1,18.0,False,,False,True,83.484,31.066,28.139,24.279,Qatar Grand Prix
0 days 02:17:50.500000,STR,18,0 days 00:01:23.795000,52.0,4.0,,,0 days 00:00:31.187000,0 days 00:00:28.289000,0 days 00:00:24.319000,0 days 02:16:57.921000,0 days 02:17:26.210000,0 days 02:17:50.529000,244.0,286.0,278.0,306.0,False,SOFT,3.0,True,Aston Martin,0 days 02:16:26.705000,2025-11-30 17:21:12.380,1,18.0,False,,False,True,83.795,31.187,28.289,24.319,Qatar Grand Prix
0 days 02:19:15.632000,STR,18,0 days 00:01:25.132000,53.0,4.0,,,0 days 00:00:31.283000,0 days 00:00:28.686000,0 days 00:00:25.163000,0 days 02:18:21.812000,0 days 02:18:50.498000,0 days 02:19:15.661000,243.0,286.0,279.0,,False,SOFT,4.0,True,Aston Martin,0 days 02:17:50.500000,2025-11-30 17:22:36.175,1,18.0,False,,False,True,85.132,31.283,28.686,25.163,Qatar Grand Prix
0 days 02:20:44.029000,STR,18,0 days 00:01:28.397000,54.0,4.0,,,0 days 00:00:31.425000,0 days 00:00:31.555000,0 days 00:00:25.417000,0 days 02:19:47.086000,0 days 02:20:18.641000,0 days 02:20:44.058000,241.0,282.0,279.0,,False,SOFT,5.0,True,Aston Martin,0 days 02:19:15.632000,2025-11-30 17:24:01.307,1,18.0,False,,False,True,88.397,31.425,31.555,25.417,Qatar Grand Prix
0 days 02:22:16.980000,STR,18,0 days 00:01:32.951000,55.0,4.0,,0 days 02:22:12.835000,0 days 00:00:31.358000,0 days 00:00:28.728000,0 days 00:00:32.865000,0 days 02:21:15.416000,0 days 02:21:44.144000,0 days 02:22:17.009000,240.0,280.0,,,False,SOFT,6.0,True,Aston Martin,0 days 02:20:44.029000,2025-11-30 17:25:29.704,1,17.0,False,,False,False,92.951,31.358,28.728,32.865,Qatar Grand Prix
0 days 01:00:18.758000,TSU,22,0 days 00:01:36.981000,1.0,1.0,,,,0 days 00:00:31.863000,0 days 00:00:26.668000,,0 days 00:59:52.264000,0 days 01:00:18.936000,223.0,284.0,276.0,262.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:58:41.498000,2025-11-30 16:03:27.173,1,16.0,False,,False,False,96.981,,31.863,26.668,Qatar Grand Prix
0 days 01:01:48.009000,TSU,22,0 days 00:01:29.251000,2.0,1.0,,,0 days 00:00:33.251000,0 days 00:00:30.143000,0 days 00:00:25.857000,0 days 01:00:52.009000,0 days 01:01:22.152000,0 days 01:01:48.009000,229.0,284.0,282.0,311.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:00:18.758000,2025-11-30 16:05:04.433,1,16.0,True,TRACK LIMITS AT TURN 10 LAP 2 ,False,True,89.251,33.251,30.143,25.857,Qatar Grand Prix
0 days 01:03:17.125000,TSU,22,0 days 00:01:29.116000,3.0,1.0,,,0 days 00:00:32.800000,0 days 00:00:30.399000,0 days 00:00:25.917000,0 days 01:02:20.809000,0 days 01:02:51.208000,0 days 01:03:17.125000,233.0,287.0,281.0,337.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:01:48.009000,2025-11-30 16:06:33.684,1,16.0,False,,False,True,89.116,32.8,30.399,25.917,Qatar Grand Prix
0 days 01:04:45.763000,TSU,22,0 days 00:01:28.638000,4.0,1.0,,,0 days 00:00:32.452000,0 days 00:00:30.447000,0 days 00:00:25.739000,0 days 01:03:49.577000,0 days 01:04:20.024000,0 days 01:04:45.763000,232.0,286.0,283.0,335.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:03:17.125000,2025-11-30 16:08:02.800,1,16.0,False,,False,True,88.638,32.452,30.447,25.739,Qatar Grand Prix
0 days 01:06:14.367000,TSU,22,0 days 00:01:28.604000,5.0,1.0,,,0 days 00:00:32.843000,0 days 00:00:30.230000,0 days 00:00:25.531000,0 days 01:05:18.606000,0 days 01:05:48.836000,0 days 01:06:14.367000,227.0,286.0,281.0,341.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:04:45.763000,2025-11-30 16:09:31.438,1,16.0,False,,False,True,88.604,32.843,30.23,25.531,Qatar Grand Prix
