date,session_key,meeting_key,driver_number,position
2025-10-05T12:53:16.534000+00:00,9896,1270,87,11
2025-10-05T12:53:16.534000+00:00,9896,1270,31,12
2025-10-05T12:53:23.675000+00:00,9896,1270,31,13
2025-10-05T12:53:23.675000+00:00,9896,1270,23,12
2025-10-05T12:53:27.715000+00:00,9896,1270,6,13
2025-10-05T12:53:27.715000+00:00,9896,1270,31,14
2025-10-05T12:53:30.200000+00:00,9896,1270,14,14
2025-10-05T12:53:30.200000+00:00,9896,1270,31,15
2025-10-05T12:53:31.669000+00:00,9896,1270,43,15
2025-10-05T12:53:31.669000+00:00,9896,1270,31,16
2025-10-05T12:53:32.653000+00:00,9896,1270,22,16
2025-10-05T12:53:32.653000+00:00,9896,1270,31,17
2025-10-05T12:53:34.005000+00:00,9896,1270,27,17
2025-10-05T12:53:34.005000+00:00,9896,1270,31,18
2025-10-05T12:53:35.213000+00:00,9896,1270,5,18
2025-10-05T12:53:35.213000+00:00,9896,1270,31,19
2025-10-05T12:53:39.013000+00:00,9896,1270,31,20
2025-10-05T12:53:39.013000+00:00,9896,1270,10,19
2025-10-05T13:02:45.770000+00:00,9896,1270,6,14
2025-10-05T13:02:45.770000+00:00,9896,1270,14,13
2025-10-05T13:02:53.745000+00:00,9896,1270,6,13
2025-10-05T13:02:53.745000+00:00,9896,1270,14,14
2025-10-05T13:03:30.752000+00:00,9896,1270,6,14
2025-10-05T13:03:30.752000+00:00,9896,1270,14,13
2025-10-05T13:06:26.950000+00:00,9896,1270,18,10
2025-10-05T13:06:26.950000+00:00,9896,1270,55,9
2025-10-05T13:06:27.677000+00:00,9896,1270,87,10
2025-10-05T13:06:27.677000+00:00,9896,1270,18,11
2025-10-05T13:06:28.538000+00:00,9896,1270,18,12
2025-10-05T13:06:28.538000+00:00,9896,1270,23,11
2025-10-05T13:06:32.358000+00:00,9896,1270,14,12
2025-10-05T13:06:32.358000+00:00,9896,1270,18,13
2025-10-05T13:06:38.187000+00:00,9896,1270,6,13
2025-10-05T13:06:38.187000+00:00,9896,1270,18,14
2025-10-05T13:06:39.633000+00:00,9896,1270,18,15
2025-10-05T13:06:39.633000+00:00,9896,1270,43,14
2025-10-05T13:06:40.560000+00:00,9896,1270,22,15
2025-10-05T13:06:40.560000+00:00,9896,1270,18,16
2025-10-05T13:06:41.118000+00:00,9896,1270,27,16
2025-10-05T13:06:41.118000+00:00,9896,1270,18,17
2025-10-05T13:06:42.791000+00:00,9896,1270,5,17
2025-10-05T13:06:42.791000+00:00,9896,1270,18,18
2025-10-05T13:06:43.484000+00:00,9896,1270,18,19
2025-10-05T13:06:43.484000+00:00,9896,1270,10,18
2025-10-05T13:06:44.033000+00:00,9896,1270,18,20
2025-10-05T13:06:44.033000+00:00,9896,1270,31,19
2025-10-05T13:12:00.316000+00:00,9896,1270,14,11
2025-10-05T13:12:00.316000+00:00,9896,1270,23,12
2025-10-05T13:12:09.078000+00:00,9896,1270,22,14
2025-10-05T13:12:09.078000+00:00,9896,1270,43,15
2025-10-05T13:13:07.329000+00:00,9896,1270,6,12
2025-10-05T13:13:07.329000+00:00,9896,1270,23,13
2025-10-05T13:13:16.247000+00:00,9896,1270,22,13
2025-10-05T13:13:16.247000+00:00,9896,1270,23,14
2025-10-05T13:13:18.036000+00:00,9896,1270,43,14
2025-10-05T13:13:18.036000+00:00,9896,1270,23,15
2025-10-05T13:13:18.451000+00:00,9896,1270,27,15
2025-10-05T13:13:18.451000+00:00,9896,1270,23,16
2025-10-05T13:13:19.953000+00:00,9896,1270,5,16
2025-10-05T13:13:19.953000+00:00,9896,1270,23,17
2025-10-05T13:13:20.477000+00:00,9896,1270,10,17
2025-10-05T13:13:20.477000+00:00,9896,1270,23,18
2025-10-05T13:13:20.835000+00:00,9896,1270,31,18
2025-10-05T13:13:20.835000+00:00,9896,1270,23,19
2025-10-05T13:13:24.816000+00:00,9896,1270,18,19
2025-10-05T13:13:24.816000+00:00,9896,1270,23,20
2025-10-05T13:15:30.536000+00:00,9896,1270,27,16
2025-10-05T13:15:30.536000+00:00,9896,1270,5,15
2025-10-05T13:15:31.179000+00:00,9896,1270,27,17
2025-10-05T13:15:31.179000+00:00,9896,1270,10,16
2025-10-05T13:15:33.093000+00:00,9896,1270,27,18
2025-10-05T13:15:33.093000+00:00,9896,1270,31,17
2025-10-05T13:15:33.774000+00:00,9896,1270,27,19
2025-10-05T13:15:33.774000+00:00,9896,1270,18,18
2025-10-05T13:16:08.153000+00:00,9896,1270,27,20
2025-10-05T13:16:08.153000+00:00,9896,1270,23,19
2025-10-05T13:16:59.252000+00:00,9896,1270,87,11
2025-10-05T13:16:59.252000+00:00,9896,1270,14,10
2025-10-05T13:20:08.605000+00:00,9896,1270,14,9
2025-10-05T13:20:08.605000+00:00,9896,1270,55,10
2025-10-05T13:20:58.942000+00:00,9896,1270,14,8
2025-10-05T13:20:58.942000+00:00,9896,1270,30,9
2025-10-05T13:21:31.831000+00:00,9896,1270,18,19
2025-10-05T13:21:31.831000+00:00,9896,1270,23,18
2025-10-05T13:21:45.857000+00:00,9896,1270,18,18
2025-10-05T13:21:45.857000+00:00,9896,1270,23,19
2025-10-05T13:22:54.394000+00:00,9896,1270,30,10
2025-10-05T13:22:54.394000+00:00,9896,1270,55,9
2025-10-05T13:22:54.931000+00:00,9896,1270,87,10
2025-10-05T13:22:54.931000+00:00,9896,1270,30,11
2025-10-05T13:22:55.682000+00:00,9896,1270,6,11
2025-10-05T13:22:55.682000+00:00,9896,1270,30,12
2025-10-05T13:22:56.994000+00:00,9896,1270,30,13
2025-10-05T13:22:56.994000+00:00,9896,1270,22,12
2025-10-05T13:23:14.055000+00:00,9896,1270,30,14
2025-10-05T13:23:14.055000+00:00,9896,1270,43,13
2025-10-05T13:23:14.676000+00:00,9896,1270,30,15
2025-10-05T13:23:14.676000+00:00,9896,1270,5,14
2025-10-05T13:23:15.294000+00:00,9896,1270,30,16
2025-10-05T13:23:15.294000+00:00,9896,1270,10,15
2025-10-05T13:23:16.821000+00:00,9896,1270,30,17
2025-10-05T13:23:16.821000+00:00,9896,1270,31,16
2025-10-05T13:23:23.729000+00:00,9896,1270,30,18
2025-10-05T13:23:23.729000+00:00,9896,1270,18,17
2025-10-05T13:23:24.941000+00:00,9896,1270,30,19
2025-10-05T13:23:24.941000+00:00,9896,1270,23,18
2025-10-05T13:26:11.882000+00:00,9896,1270,87,9
2025-10-05T13:26:11.882000+00:00,9896,1270,55,10
2025-10-05T13:26:13.162000+00:00,9896,1270,6,10
2025-10-05T13:26:13.162000+00:00,9896,1270,55,11
2025-10-05T13:26:15.432000+00:00,9896,1270,22,11
2025-10-05T13:26:15.432000+00:00,9896,1270,55,12
2025-10-05T13:26:17.957000+00:00,9896,1270,31,15
2025-10-05T13:26:17.957000+00:00,9896,1270,10,16
2025-10-05T13:26:25.110000+00:00,9896,1270,31,16
2025-10-05T13:26:25.110000+00:00,9896,1270,10,15
2025-10-05T13:26:32.222000+00:00,9896,1270,43,12
2025-10-05T13:26:32.222000+00:00,9896,1270,55,13
2025-10-05T13:26:32.808000+00:00,9896,1270,18,15
2025-10-05T13:26:32.808000+00:00,9896,1270,31,17
2025-10-05T13:26:32.808000+00:00,9896,1270,10,16
2025-10-05T13:26:33.057000+00:00,9896,1270,31,16
2025-10-05T13:26:33.057000+00:00,9896,1270,10,17
2025-10-05T13:26:33.519000+00:00,9896,1270,5,13
2025-10-05T13:26:33.519000+00:00,9896,1270,55,14
2025-10-05T13:26:41.107000+00:00,9896,1270,18,14
2025-10-05T13:26:41.107000+00:00,9896,1270,55,15
2025-10-05T13:27:50.049000+00:00,9896,1270,18,15
2025-10-05T13:27:50.049000+00:00,9896,1270,55,14
2025-10-05T13:27:53.595000+00:00,9896,1270,10,18
2025-10-05T13:27:53.595000+00:00,9896,1270,23,17
2025-10-05T13:28:08.223000+00:00,9896,1270,30,18
2025-10-05T13:28:08.223000+00:00,9896,1270,10,19
2025-10-05T13:28:37.156000+00:00,9896,1270,27,19
2025-10-05T13:28:37.156000+00:00,9896,1270,10,20
2025-10-05T13:28:48.472000+00:00,9896,1270,31,17
2025-10-05T13:28:48.472000+00:00,9896,1270,23,16
2025-10-05T13:29:18.842000+00:00,9896,1270,5,14
2025-10-05T13:29:18.842000+00:00,9896,1270,55,13
2025-10-05T13:29:46.106000+00:00,9896,1270,30,17
2025-10-05T13:29:46.106000+00:00,9896,1270,31,18
2025-10-05T13:29:48.668000+00:00,9896,1270,12,5
2025-10-05T13:29:48.668000+00:00,9896,1270,16,6
2025-10-05T13:30:54.914000+00:00,9896,1270,43,13
2025-10-05T13:30:54.914000+00:00,9896,1270,55,12
2025-10-05T13:31:05.561000+00:00,9896,1270,5,15
2025-10-05T13:31:05.561000+00:00,9896,1270,18,14
2025-10-05T13:31:13.702000+00:00,9896,1270,5,16
2025-10-05T13:31:13.702000+00:00,9896,1270,23,15
2025-10-05T13:32:45.959000+00:00,9896,1270,30,16
2025-10-05T13:32:45.959000+00:00,9896,1270,5,17
2025-10-05T13:33:14.942000+00:00,9896,1270,44,6
2025-10-05T13:33:14.942000+00:00,9896,1270,16,7
2025-10-05T13:36:41.910000+00:00,9896,1270,22,12
2025-10-05T13:36:41.910000+00:00,9896,1270,55,11
2025-10-05T13:37:37.854000+00:00,9896,1270,18,13
2025-10-05T13:37:37.854000+00:00,9896,1270,43,14
2025-10-05T13:37:37.885000+00:00,9896,1270,18,14
2025-10-05T13:37:37.885000+00:00,9896,1270,43,13
2025-10-05T13:37:42.043000+00:00,9896,1270,18,13
2025-10-05T13:37:42.043000+00:00,9896,1270,43,14
2025-10-05T13:38:30.800000+00:00,9896,1270,43,15
2025-10-05T13:38:30.800000+00:00,9896,1270,23,14
2025-10-05T13:38:38.227000+00:00,9896,1270,30,15
2025-10-05T13:38:38.227000+00:00,9896,1270,43,16
2025-10-05T13:39:36.219000+00:00,9896,1270,6,11
2025-10-05T13:39:36.219000+00:00,9896,1270,55,10
2025-10-05T13:41:28.875000+00:00,9896,1270,44,7
2025-10-05T13:41:28.875000+00:00,9896,1270,16,6
2025-10-05T13:43:54.095000+00:00,9896,1270,27,20
2025-10-05T13:43:54.095000+00:00,9896,1270,10,19
