meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1264,9955,2025-06-29T14:25:36+00:00,10.0,56,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:25:36
1264,9955,2025-06-29T14:26:00+00:00,,57,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 43 (COL) - FORCING ANOTHER DRIVER OFF THE TRACK
1264,9955,2025-06-29T14:27:18+00:00,87.0,58,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:27:17
1264,9955,2025-06-29T14:27:57+00:00,22.0,58,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:27:57
1264,9955,2025-06-29T14:28:04+00:00,87.0,59,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:28:04
1264,9955,2025-06-29T14:28:20+00:00,18.0,59,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:28:20
1264,9955,2025-06-29T14:29:20+00:00,43.0,60,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:29:20
1264,9955,2025-06-29T14:29:27+00:00,43.0,60,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:29:26
1264,9955,2025-06-29T14:29:49+00:00,6.0,60,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:29:48
1264,9955,2025-06-29T14:30:20+00:00,6.0,61,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:20
1264,9955,2025-06-29T14:31:52+00:00,31.0,62,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:31:51
1264,9955,2025-06-29T14:32:17+00:00,31.0,62,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:32:16
