meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1274,9858,55,31,2025-11-23T04:49:28.872000+00:00,9
1274,9858,6,31,2025-11-23T04:49:36.819000+00:00,10
1274,9858,14,31,2025-11-23T04:49:44.961000+00:00,11
1274,9858,87,31,2025-11-23T04:49:46.211000+00:00,12
1274,9858,10,22,2025-11-23T04:49:48.238000+00:00,14
1274,9858,30,22,2025-11-23T04:49:49.924000+00:00,15
1274,9858,22,30,2025-11-23T04:51:46.229000+00:00,15
1274,9858,43,30,2025-11-23T04:51:47.761000+00:00,16
1274,9858,23,30,2025-11-23T04:51:48.090000+00:00,17
1274,9858,12,44,2025-11-23T04:52:31.488000+00:00,5
1274,9858,81,44,2025-11-23T04:52:39.353000+00:00,6
1274,9858,16,44,2025-11-23T04:52:41.884000+00:00,7
1274,9858,55,44,2025-11-23T04:52:43.592000+00:00,8
1274,9858,6,44,2025-11-23T04:52:48.019000+00:00,9
1274,9858,12,27,2025-11-23T04:54:07.153000+00:00,4
1274,9858,81,27,2025-11-23T04:54:14.238000+00:00,5
1274,9858,16,27,2025-11-23T04:54:16.810000+00:00,6
1274,9858,55,27,2025-11-23T04:54:18.807000+00:00,7
1274,9858,6,27,2025-11-23T04:54:23.419000+00:00,8
1274,9858,87,14,2025-11-23T04:55:57.324000+00:00,11
1274,9858,23,43,2025-11-23T04:56:15.562000+00:00,16
1274,9858,31,14,2025-11-23T04:57:26.882000+00:00,12
1274,9858,31,87,2025-11-23T04:59:10.104000+00:00,11
1274,9858,4,63,2025-11-23T04:59:58.055000+00:00,2
1274,9858,43,23,2025-11-23T05:01:23.884000+00:00,16
1274,9858,30,23,2025-11-23T05:01:25.118000+00:00,17
1274,9858,30,43,2025-11-23T05:09:27.920000+00:00,16
1274,9858,22,10,2025-11-23T05:18:36.798000+00:00,14
1274,9858,81,12,2025-11-23T05:25:44.786000+00:00,4
