meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1265,9939,2025-07-27T14:46:35+00:00,,12,Other,,,,CAR 55 (SAI) TIME 2:04.978 DELETED - TRACK LIMITS AT TURN 4 LAP 11 16:44:49
1265,9939,2025-07-27T14:48:00+00:00,,12,Drs,,,,DRS ENABLED
1265,9939,2025-07-27T14:48:01+00:00,,13,Other,,,,NORMAL GRIP CONDITIONS
1265,9939,2025-07-27T14:48:27+00:00,,13,Other,,,,CAR 6 (HAD) TIME 2:04.240 DELETED - TRACK LIMITS AT TURN 4 LAP 12 16:46:40
1265,9939,2025-07-27T14:58:13+00:00,,18,Other,,,,CAR 43 (COL) TIME 1:49.645 DELETED - TRACK LIMITS AT TURN 4 LAP 17 16:56:40
1265,9939,2025-07-27T15:13:39+00:00,,27,Other,,,,CAR 4 (NOR) TIME 1:47.660 DELETED - TRACK LIMITS AT TURN 10 LAP 26 17:12:48
1265,9939,2025-07-27T15:14:34+00:00,,27,Other,,,,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 26 17:13:02 (PIT)
1265,9939,2025-07-27T15:16:18+00:00,55.0,28,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - TRACK LIMITS
1265,9939,2025-07-27T15:18:03+00:00,,29,Other,,,,CAR 14 (ALO) TIME 1:48.720 DELETED - TRACK LIMITS AT TURN 6 LAP 28 17:16:45
1265,9939,2025-07-27T15:35:18+00:00,6.0,39,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:35:18
1265,9939,2025-07-27T15:37:40+00:00,6.0,40,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:37:40
1265,9939,2025-07-27T15:37:44+00:00,6.0,40,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:37:44
1265,9939,2025-07-27T15:37:53+00:00,6.0,40,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:37:52
1265,9939,2025-07-27T15:45:22+00:00,,44,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1265,9939,2025-07-27T15:46:05+00:00,,44,Other,,,,CAR 23 (ALB) TIME 1:47.252 DELETED - TRACK LIMITS AT TURN 10 LAP 44 17:45:15
1265,9939,2025-07-27T15:46:41+00:00,,44,Other,,,,CAR 22 (TSU) TIME 1:48.375 DELETED - TRACK LIMITS AT TURN 4 LAP 44 17:45:10
1265,9939,2025-07-27T15:48:29+00:00,,44,Other,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
1265,9939,2025-07-27T15:48:59+00:00,,44,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10
1265,9939,2025-07-27T15:49:46+00:00,,44,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10
