meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1262,9971,2025-06-01T14:09:27+00:00,55.0,50,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:09:27
1262,9971,2025-06-01T14:10:16+00:00,14.0,50,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:10:16
1262,9971,2025-06-01T14:11:01+00:00,30.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:11:01
1262,9971,2025-06-01T14:11:15+00:00,30.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:11:14
1262,9971,2025-06-01T14:11:35+00:00,87.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:11:35
1262,9971,2025-06-01T14:11:42+00:00,14.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:11:41
1262,9971,2025-06-01T14:11:44+00:00,87.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:11:44
1262,9971,2025-06-01T14:12:03+00:00,30.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:12:02
1262,9971,2025-06-01T14:12:04+00:00,14.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:12:04
1262,9971,2025-06-01T14:12:28+00:00,87.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:27
1262,9971,2025-06-01T14:12:30+00:00,10.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:12:30
1262,9971,2025-06-01T14:12:33+00:00,30.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:12:32
1262,9971,2025-06-01T14:12:40+00:00,10.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:12:39
1262,9971,2025-06-01T14:12:40+00:00,87.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:39
1262,9971,2025-06-01T14:13:33+00:00,10.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:13:32
1262,9971,2025-06-01T14:14:06+00:00,10.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:14:06
1262,9971,2025-06-01T14:15:10+00:00,,54,Other,,,,TURN 1 INCIDENT INVOLVING CARS 87 (BEA) AND 30 (LAW) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1262,9971,2025-06-01T14:15:25+00:00,27.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:15:24
1262,9971,2025-06-01T14:15:57+00:00,,54,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 87 (BEA) AND 30 (LAW) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1262,9971,2025-06-01T14:16:22+00:00,,55,Other,,,,CAR 87 (BEA) TIME 1:22.963 DELETED - TRACK LIMITS AT TURN 2 LAP 51 16:12:31
1262,9971,2025-06-01T14:16:23+00:00,,55,Other,,,,CAR 30 (LAW) TIME 1:19.805 DELETED - TRACK LIMITS AT TURN 5 LAP 52 16:14:18
1262,9971,2025-06-01T14:16:42+00:00,5.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:16:41
1262,9971,2025-06-01T14:16:46+00:00,,55,Flag,DOUBLE YELLOW,Sector,12.0,DOUBLE YELLOW IN TRACK SECTOR 12
1262,9971,2025-06-01T14:16:48+00:00,,55,Other,,,,DRS DISABLED IN ZONE 1
1262,9971,2025-06-01T14:16:48+00:00,,55,Flag,YELLOW,Sector,12.0,YELLOW IN TRACK SECTOR 12
1262,9971,2025-06-01T14:16:52+00:00,27.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:16:51
1262,9971,2025-06-01T14:17:01+00:00,,55,SafetyCar,,,,SAFETY CAR DEPLOYED
1262,9971,2025-06-01T14:19:04+00:00,,56,Flag,DOUBLE YELLOW,Sector,12.0,DOUBLE YELLOW IN TRACK SECTOR 12
1262,9971,2025-06-01T14:19:09+00:00,,56,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 10
1262,9971,2025-06-01T14:23:12+00:00,,58,Flag,CLEAR,Sector,12.0,CLEAR IN TRACK SECTOR 12
1262,9971,2025-06-01T14:23:46+00:00,,58,Other,,,,"LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 30, 31, 5, 14, 87, 22, 55, 43"
1262,9971,2025-06-01T14:27:16+00:00,,60,SafetyCar,,,,SAFETY CAR IN THIS LAP
1262,9971,2025-06-01T14:28:21+00:00,,60,Flag,CLEAR,Track,,TRACK CLEAR
1262,9971,2025-06-01T14:29:52+00:00,,62,Drs,,,,DRS ENABLED
1262,9971,2025-06-01T14:30:10+00:00,,62,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1262,9971,2025-06-01T14:30:48+00:00,,62,Other,,,,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NOTED
1262,9971,2025-06-01T14:30:59+00:00,,62,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) UNDER INVESTIGATION
1262,9971,2025-06-01T14:31:39+00:00,,63,Other,,,,CAR 1 (VER) TIME 1:18.862 DELETED - TRACK LIMITS AT TURN 2 LAP 61 16:28:50
1262,9971,2025-06-01T14:33:59+00:00,,65,Other,,,,TURN 5 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NOTED - CAUSING A COLLISION
1262,9971,2025-06-01T14:35:28+00:00,,66,Other,,,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) UNDER INVESTIGATION - CAUSING A COLLISION
1262,9971,2025-06-01T14:35:49+00:00,,66,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 63 (RUS) NO FURTHER ACTION
1262,9971,2025-06-01T14:36:15+00:00,,66,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1262,9971,2025-06-01T14:37:18+00:00,,66,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - CAUSING A COLLISION
1262,9971,2025-06-01T14:41:03+00:00,,66,Other,,,,START/FINISH STRAIGHT INCIDENT INVOLVING CARS 1 (VER) AND 16 (LEC) NOTED - CAUSING A COLLISION
1262,9971,2025-06-01T14:42:18+00:00,,66,Other,,,,FIA STEWARDS: START/FINISH STRAIGHT INCIDENT INVOLVING CARS 1 (VER) AND 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION
