Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec,S1_sec,S2_sec,S3_sec,Race
0 days 01:40:16.124000,ANT,12,0 days 00:01:30.795000,27.0,1.0,,,0 days 00:00:30.265000,0 days 00:00:34.701000,0 days 00:00:25.829000,0 days 01:39:15.636000,0 days 01:39:50.337000,0 days 01:40:16.166000,213.0,184.0,280.0,317.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:38:45.329000,2025-05-04 20:45:12.170,1,8.0,False,,False,True,90.795,30.265,34.701,25.829,Miami Grand Prix
0 days 01:41:53.834000,ANT,12,0 days 00:01:37.710000,28.0,1.0,,,0 days 00:00:30.580000,0 days 00:00:34.995000,0 days 00:00:32.135000,0 days 01:40:46.746000,0 days 01:41:21.741000,0 days 01:41:53.876000,211.0,184.0,146.0,317.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:40:16.124000,2025-05-04 20:46:42.965,16,7.0,False,,False,False,97.71,30.58,34.995,32.135,Miami Grand Prix
0 days 01:43:58.684000,ANT,12,0 days 00:02:04.850000,29.0,1.0,,,0 days 00:00:41.317000,0 days 00:00:48.906000,0 days 00:00:34.627000,0 days 01:42:35.193000,0 days 01:43:24.099000,0 days 01:43:58.726000,144.0,120.0,202.0,187.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:41:53.834000,2025-05-04 20:48:20.675,671,6.0,False,,False,False,124.85,41.317,48.906,34.627,Miami Grand Prix
0 days 01:45:30.470000,ANT,12,0 days 00:01:31.786000,30.0,1.0,,,0 days 00:00:31.088000,0 days 00:00:34.695000,0 days 00:00:26.003000,0 days 01:44:29.814000,0 days 01:45:04.509000,0 days 01:45:30.512000,212.0,186.0,280.0,319.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:43:58.684000,2025-05-04 20:50:25.525,1,5.0,False,,False,True,91.786,31.088,34.695,26.003,Miami Grand Prix
0 days 01:47:03.187000,ANT,12,0 days 00:01:32.717000,31.0,1.0,,,0 days 00:00:31.783000,0 days 00:00:35.070000,0 days 00:00:25.864000,0 days 01:46:02.295000,0 days 01:46:37.365000,0 days 01:47:03.229000,210.0,183.0,281.0,319.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:45:30.470000,2025-05-04 20:51:57.311,1,6.0,False,,False,True,92.717,31.783,35.07,25.864,Miami Grand Prix
0 days 01:48:35.154000,ANT,12,0 days 00:01:31.967000,32.0,1.0,,,0 days 00:00:30.998000,0 days 00:00:34.980000,0 days 00:00:25.989000,0 days 01:47:34.227000,0 days 01:48:09.207000,0 days 01:48:35.196000,209.0,180.0,281.0,309.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:47:03.187000,2025-05-04 20:53:30.028,1,6.0,False,,False,True,91.967,30.998,34.98,25.989,Miami Grand Prix
0 days 01:50:34.930000,ANT,12,0 days 00:01:59.776000,33.0,2.0,,,0 days 00:00:41.226000,0 days 00:00:48.688000,0 days 00:00:29.862000,0 days 01:49:16.422000,0 days 01:50:05.110000,0 days 01:50:34.972000,141.0,99.0,280.0,279.0,False,HARD,1.0,True,Mercedes,0 days 01:48:35.154000,2025-05-04 20:55:01.995,167,6.0,False,,False,False,119.776,41.226,48.688,29.862,Miami Grand Prix
0 days 01:52:05.775000,ANT,12,0 days 00:01:30.845000,34.0,2.0,,,0 days 00:00:30.434000,0 days 00:00:34.608000,0 days 00:00:25.803000,0 days 01:51:05.406000,0 days 01:51:40.014000,0 days 01:52:05.817000,211.0,183.0,280.0,316.0,False,HARD,2.0,True,Mercedes,0 days 01:50:34.930000,2025-05-04 20:57:01.771,1,6.0,False,,False,True,90.845,30.434,34.608,25.803,Miami Grand Prix
0 days 01:53:36.582000,ANT,12,0 days 00:01:30.807000,35.0,2.0,,,0 days 00:00:30.328000,0 days 00:00:34.762000,0 days 00:00:25.717000,0 days 01:52:36.145000,0 days 01:53:10.907000,0 days 01:53:36.624000,213.0,183.0,281.0,317.0,False,HARD,3.0,True,Mercedes,0 days 01:52:05.775000,2025-05-04 20:58:32.616,1,6.0,False,,False,True,90.807,30.328,34.762,25.717,Miami Grand Prix
0 days 01:55:07.530000,ANT,12,0 days 00:01:30.948000,36.0,2.0,,,0 days 00:00:30.419000,0 days 00:00:34.798000,0 days 00:00:25.731000,0 days 01:54:07.043000,0 days 01:54:41.841000,0 days 01:55:07.572000,210.0,183.0,281.0,317.0,False,HARD,4.0,True,Mercedes,0 days 01:53:36.582000,2025-05-04 21:00:03.423,1,6.0,False,,False,True,90.948,30.419,34.798,25.731,Miami Grand Prix
0 days 01:56:38.882000,ANT,12,0 days 00:01:31.352000,37.0,2.0,,,0 days 00:00:30.445000,0 days 00:00:35.032000,0 days 00:00:25.875000,0 days 01:55:38.017000,0 days 01:56:13.049000,0 days 01:56:38.924000,213.0,180.0,281.0,317.0,False,HARD,5.0,True,Mercedes,0 days 01:55:07.530000,2025-05-04 21:01:34.371,1,6.0,False,,False,True,91.352,30.445,35.032,25.875,Miami Grand Prix
0 days 01:58:09.968000,ANT,12,0 days 00:01:31.086000,38.0,2.0,,,0 days 00:00:30.413000,0 days 00:00:34.804000,0 days 00:00:25.869000,0 days 01:57:09.337000,0 days 01:57:44.141000,0 days 01:58:10.010000,212.0,182.0,281.0,319.0,False,HARD,6.0,True,Mercedes,0 days 01:56:38.882000,2025-05-04 21:03:05.723,1,6.0,False,,False,True,91.086,30.413,34.804,25.869,Miami Grand Prix
0 days 01:59:41.156000,ANT,12,0 days 00:01:31.188000,39.0,2.0,,,0 days 00:00:30.440000,0 days 00:00:34.900000,0 days 00:00:25.848000,0 days 01:58:40.450000,0 days 01:59:15.350000,0 days 01:59:41.198000,209.0,183.0,281.0,316.0,False,HARD,7.0,True,Mercedes,0 days 01:58:09.968000,2025-05-04 21:04:36.809,1,6.0,False,,False,True,91.188,30.44,34.9,25.848,Miami Grand Prix
0 days 02:01:12.444000,ANT,12,0 days 00:01:31.288000,40.0,2.0,,,0 days 00:00:30.505000,0 days 00:00:34.965000,0 days 00:00:25.818000,0 days 02:00:11.703000,0 days 02:00:46.668000,0 days 02:01:12.486000,210.0,181.0,281.0,320.0,False,HARD,8.0,True,Mercedes,0 days 01:59:41.156000,2025-05-04 21:06:07.997,1,6.0,False,,False,True,91.288,30.505,34.965,25.818,Miami Grand Prix
0 days 02:02:44.169000,ANT,12,0 days 00:01:31.725000,41.0,2.0,,,0 days 00:00:30.567000,0 days 00:00:35.269000,0 days 00:00:25.889000,0 days 02:01:43.053000,0 days 02:02:18.322000,0 days 02:02:44.211000,205.0,182.0,280.0,313.0,False,HARD,9.0,True,Mercedes,0 days 02:01:12.444000,2025-05-04 21:07:39.285,1,6.0,False,,False,True,91.725,30.567,35.269,25.889,Miami Grand Prix
0 days 02:04:15.749000,ANT,12,0 days 00:01:31.580000,42.0,2.0,,,0 days 00:00:30.706000,0 days 00:00:34.998000,0 days 00:00:25.876000,0 days 02:03:14.917000,0 days 02:03:49.915000,0 days 02:04:15.791000,210.0,182.0,281.0,316.0,False,HARD,10.0,True,Mercedes,0 days 02:02:44.169000,2025-05-04 21:09:11.010,1,6.0,False,,False,True,91.58,30.706,34.998,25.876,Miami Grand Prix
0 days 02:05:47.365000,ANT,12,0 days 00:01:31.616000,43.0,2.0,,,0 days 00:00:30.666000,0 days 00:00:35.119000,0 days 00:00:25.831000,0 days 02:04:46.457000,0 days 02:05:21.576000,0 days 02:05:47.407000,,180.0,281.0,314.0,False,HARD,11.0,True,Mercedes,0 days 02:04:15.749000,2025-05-04 21:10:42.590,1,6.0,False,,False,True,91.616,30.666,35.119,25.831,Miami Grand Prix
0 days 02:07:18.552000,ANT,12,0 days 00:01:31.187000,44.0,2.0,,,0 days 00:00:30.470000,0 days 00:00:34.892000,0 days 00:00:25.825000,0 days 02:06:17.877000,0 days 02:06:52.769000,0 days 02:07:18.594000,209.0,184.0,281.0,313.0,False,HARD,12.0,True,Mercedes,0 days 02:05:47.365000,2025-05-04 21:12:14.206,1,6.0,False,,False,True,91.187,30.47,34.892,25.825,Miami Grand Prix
0 days 02:08:49.978000,ANT,12,0 days 00:01:31.426000,45.0,2.0,,,0 days 00:00:30.583000,0 days 00:00:35.017000,0 days 00:00:25.826000,0 days 02:07:49.177000,0 days 02:08:24.194000,0 days 02:08:50.020000,210.0,183.0,281.0,320.0,False,HARD,13.0,True,Mercedes,0 days 02:07:18.552000,2025-05-04 21:13:45.393,1,6.0,False,,False,True,91.426,30.583,35.017,25.826,Miami Grand Prix
0 days 02:10:21.550000,ANT,12,0 days 00:01:31.572000,46.0,2.0,,,0 days 00:00:30.799000,0 days 00:00:34.933000,0 days 00:00:25.840000,0 days 02:09:20.819000,0 days 02:09:55.752000,0 days 02:10:21.592000,,185.0,281.0,318.0,False,HARD,14.0,True,Mercedes,0 days 02:08:49.978000,2025-05-04 21:15:16.819,1,6.0,False,,False,True,91.572,30.799,34.933,25.84,Miami Grand Prix
0 days 02:11:52.925000,ANT,12,0 days 00:01:31.375000,47.0,2.0,,,0 days 00:00:30.588000,0 days 00:00:34.941000,0 days 00:00:25.846000,0 days 02:10:52.180000,0 days 02:11:27.121000,0 days 02:11:52.967000,211.0,185.0,281.0,315.0,False,HARD,15.0,True,Mercedes,0 days 02:10:21.550000,2025-05-04 21:16:48.391,1,6.0,False,,False,True,91.375,30.588,34.941,25.846,Miami Grand Prix
0 days 02:13:23.997000,ANT,12,0 days 00:01:31.072000,48.0,2.0,,,0 days 00:00:30.452000,0 days 00:00:34.925000,0 days 00:00:25.695000,0 days 02:12:23.419000,0 days 02:12:58.344000,0 days 02:13:24.039000,,185.0,281.0,318.0,False,HARD,16.0,True,Mercedes,0 days 02:11:52.925000,2025-05-04 21:18:19.766,1,6.0,False,,False,True,91.072,30.452,34.925,25.695,Miami Grand Prix
0 days 02:14:55.128000,ANT,12,0 days 00:01:31.131000,49.0,2.0,,,0 days 00:00:30.554000,0 days 00:00:34.819000,0 days 00:00:25.758000,0 days 02:13:54.593000,0 days 02:14:29.412000,0 days 02:14:55.170000,,185.0,282.0,318.0,False,HARD,17.0,True,Mercedes,0 days 02:13:23.997000,2025-05-04 21:19:50.838,1,6.0,False,,False,True,91.131,30.554,34.819,25.758,Miami Grand Prix
0 days 02:16:26.074000,ANT,12,0 days 00:01:30.946000,50.0,2.0,,,0 days 00:00:30.369000,0 days 00:00:34.815000,0 days 00:00:25.762000,0 days 02:15:25.539000,0 days 02:16:00.354000,0 days 02:16:26.116000,,186.0,282.0,316.0,False,HARD,18.0,True,Mercedes,0 days 02:14:55.128000,2025-05-04 21:21:21.969,1,6.0,False,,False,True,90.946,30.369,34.815,25.762,Miami Grand Prix
0 days 02:17:57.039000,ANT,12,0 days 00:01:30.965000,51.0,2.0,,,0 days 00:00:30.366000,0 days 00:00:34.841000,0 days 00:00:25.758000,0 days 02:16:56.482000,0 days 02:17:31.323000,0 days 02:17:57.081000,,186.0,281.0,317.0,False,HARD,19.0,True,Mercedes,0 days 02:16:26.074000,2025-05-04 21:22:52.915,1,6.0,False,,False,True,90.965,30.366,34.841,25.758,Miami Grand Prix
0 days 02:19:28.012000,ANT,12,0 days 00:01:30.973000,52.0,2.0,,,0 days 00:00:30.432000,0 days 00:00:34.726000,0 days 00:00:25.815000,0 days 02:18:27.513000,0 days 02:19:02.239000,0 days 02:19:28.054000,212.0,186.0,282.0,315.0,False,HARD,20.0,True,Mercedes,0 days 02:17:57.039000,2025-05-04 21:24:23.880,1,6.0,False,,False,True,90.973,30.432,34.726,25.815,Miami Grand Prix
0 days 02:20:59,ANT,12,0 days 00:01:30.988000,53.0,2.0,,,0 days 00:00:30.307000,0 days 00:00:34.885000,0 days 00:00:25.796000,0 days 02:19:58.361000,0 days 02:20:33.246000,0 days 02:20:59.042000,,185.0,282.0,315.0,False,HARD,21.0,True,Mercedes,0 days 02:19:28.012000,2025-05-04 21:25:54.853,1,6.0,False,,False,True,90.988,30.307,34.885,25.796,Miami Grand Prix
0 days 02:22:29.912000,ANT,12,0 days 00:01:30.912000,54.0,2.0,,,0 days 00:00:30.244000,0 days 00:00:34.894000,0 days 00:00:25.774000,0 days 02:21:29.286000,0 days 02:22:04.180000,0 days 02:22:29.954000,,185.0,282.0,318.0,False,HARD,22.0,True,Mercedes,0 days 02:20:59,2025-05-04 21:27:25.841,1,6.0,False,,False,True,90.912,30.244,34.894,25.774,Miami Grand Prix
0 days 02:24:00.741000,ANT,12,0 days 00:01:30.829000,55.0,2.0,,,0 days 00:00:30.274000,0 days 00:00:34.846000,0 days 00:00:25.709000,0 days 02:23:00.228000,0 days 02:23:35.074000,0 days 02:24:00.783000,211.0,186.0,282.0,315.0,False,HARD,23.0,True,Mercedes,0 days 02:22:29.912000,2025-05-04 21:28:56.753,1,6.0,False,,False,True,90.829,30.274,34.846,25.709,Miami Grand Prix
0 days 02:25:31.678000,ANT,12,0 days 00:01:30.937000,56.0,2.0,,,0 days 00:00:30.270000,0 days 00:00:34.893000,0 days 00:00:25.774000,0 days 02:24:31.053000,0 days 02:25:05.946000,0 days 02:25:31.720000,213.0,186.0,282.0,317.0,False,HARD,24.0,True,Mercedes,0 days 02:24:00.741000,2025-05-04 21:30:27.582,1,6.0,False,,False,True,90.937,30.27,34.893,25.774,Miami Grand Prix
0 days 02:27:02.677000,ANT,12,0 days 00:01:30.999000,57.0,2.0,,,0 days 00:00:30.299000,0 days 00:00:34.955000,0 days 00:00:25.745000,0 days 02:26:02.019000,0 days 02:26:36.974000,0 days 02:27:02.719000,212.0,184.0,283.0,314.0,False,HARD,25.0,True,Mercedes,0 days 02:25:31.678000,2025-05-04 21:31:58.519,1,6.0,False,,False,True,90.999,30.299,34.955,25.745,Miami Grand Prix
0 days 00:59:00.501000,ALO,14,0 days 00:01:44.913000,1.0,,,,,0 days 00:00:37.633000,0 days 00:00:26.346000,,0 days 00:58:34.170000,0 days 00:59:00.638000,208.0,182.0,280.0,299.0,False,nan,,True,Aston Martin,0 days 00:57:15.384000,2025-05-04 20:03:42.225,12,17.0,False,,False,False,104.913,,37.633,26.346,Miami Grand Prix
0 days 01:01:05.544000,ALO,14,0 days 00:02:05.043000,2.0,,,,0 days 00:00:32.457000,0 days 00:01:03.523000,0 days 00:00:29.063000,0 days 00:59:32.973000,0 days 01:00:36.496000,0 days 01:01:05.559000,214.0,168.0,263.0,216.0,True,nan,,True,Aston Martin,0 days 00:59:00.501000,2025-05-04 20:05:27.342,126,17.0,False,,False,False,125.043,32.457,63.523,29.063,Miami Grand Prix
0 days 01:03:01.302000,ALO,14,0 days 00:01:55.758000,3.0,,,,0 days 00:00:35.791000,0 days 00:00:53.954000,0 days 00:00:26.013000,0 days 01:01:41.350000,0 days 01:02:35.304000,0 days 01:03:01.317000,190.0,185.0,283.0,314.0,True,nan,,True,Aston Martin,0 days 01:01:05.544000,2025-05-04 20:07:32.385,671,17.0,False,,False,False,115.758,35.791,53.954,26.013,Miami Grand Prix
0 days 01:04:34.995000,ALO,14,0 days 00:01:33.693000,4.0,,,,0 days 00:00:32.222000,0 days 00:00:35.543000,0 days 00:00:25.928000,0 days 01:03:33.539000,0 days 01:04:09.082000,0 days 01:04:35.010000,209.0,184.0,285.0,337.0,True,nan,,True,Aston Martin,0 days 01:03:01.302000,2025-05-04 20:09:28.143,1,17.0,False,,False,True,93.693,32.222,35.543,25.928,Miami Grand Prix
0 days 01:06:09.059000,ALO,14,0 days 00:01:34.064000,5.0,,,,0 days 00:00:32.409000,0 days 00:00:35.579000,0 days 00:00:26.076000,0 days 01:05:07.419000,0 days 01:05:42.998000,0 days 01:06:09.074000,208.0,182.0,283.0,282.0,False,nan,,True,Aston Martin,0 days 01:04:34.995000,2025-05-04 20:11:01.836,1,17.0,False,,False,True,94.064,32.409,35.579,26.076,Miami Grand Prix
0 days 01:07:42.754000,ALO,14,0 days 00:01:33.695000,6.0,,,,0 days 00:00:32.251000,0 days 00:00:35.443000,0 days 00:00:26.001000,0 days 01:06:41.325000,0 days 01:07:16.768000,0 days 01:07:42.769000,205.0,181.0,281.0,316.0,False,nan,,True,Aston Martin,0 days 01:06:09.059000,2025-05-04 20:12:35.900,1,17.0,False,,False,True,93.695,32.251,35.443,26.001,Miami Grand Prix
0 days 01:09:16.239000,ALO,14,0 days 00:01:33.485000,7.0,,,,0 days 00:00:31.820000,0 days 00:00:35.669000,0 days 00:00:25.996000,0 days 01:08:14.589000,0 days 01:08:50.258000,0 days 01:09:16.254000,202.0,180.0,281.0,322.0,True,nan,,True,Aston Martin,0 days 01:07:42.754000,2025-05-04 20:14:09.595,1,17.0,False,,False,True,93.485,31.82,35.669,25.996,Miami Grand Prix
0 days 01:10:49.626000,ALO,14,0 days 00:01:33.387000,8.0,,,,0 days 00:00:31.809000,0 days 00:00:35.579000,0 days 00:00:25.999000,0 days 01:09:48.063000,0 days 01:10:23.642000,0 days 01:10:49.641000,,182.0,283.0,314.0,True,nan,,True,Aston Martin,0 days 01:09:16.239000,2025-05-04 20:15:43.080,1,17.0,False,,False,True,93.387,31.809,35.579,25.999,Miami Grand Prix
0 days 01:12:30.670000,ALO,14,0 days 00:01:41.044000,9.0,,,,0 days 00:00:31.805000,0 days 00:00:42.854000,0 days 00:00:26.385000,0 days 01:11:21.446000,0 days 01:12:04.300000,0 days 01:12:30.685000,205.0,182.0,277.0,305.0,False,nan,,True,Aston Martin,0 days 01:10:49.626000,2025-05-04 20:17:16.467,1,18.0,False,,False,True,101.044,31.805,42.854,26.385,Miami Grand Prix
0 days 01:14:03.854000,ALO,14,0 days 00:01:33.184000,10.0,,,,0 days 00:00:31.537000,0 days 00:00:35.478000,0 days 00:00:26.169000,0 days 01:13:02.222000,0 days 01:13:37.700000,0 days 01:14:03.869000,,183.0,278.0,313.0,True,nan,,True,Aston Martin,0 days 01:12:30.670000,2025-05-04 20:18:57.511,1,18.0,False,,False,True,93.184,31.537,35.478,26.169,Miami Grand Prix
0 days 01:15:37.038000,ALO,14,0 days 00:01:33.184000,11.0,,,,0 days 00:00:31.676000,0 days 00:00:35.344000,0 days 00:00:26.164000,0 days 01:14:35.545000,0 days 01:15:10.889000,0 days 01:15:37.053000,207.0,183.0,278.0,318.0,False,nan,,True,Aston Martin,0 days 01:14:03.854000,2025-05-04 20:20:30.695,1,18.0,False,,False,True,93.184,31.676,35.344,26.164,Miami Grand Prix
0 days 01:17:09.586000,ALO,14,0 days 00:01:32.548000,12.0,,,,0 days 00:00:31.205000,0 days 00:00:35.279000,0 days 00:00:26.064000,0 days 01:16:08.258000,0 days 01:16:43.537000,0 days 01:17:09.601000,206.0,183.0,278.0,318.0,True,nan,,True,Aston Martin,0 days 01:15:37.038000,2025-05-04 20:22:03.879,1,18.0,False,,False,True,92.548,31.205,35.279,26.064,Miami Grand Prix
0 days 01:18:42.568000,ALO,14,0 days 00:01:32.982000,13.0,,,,0 days 00:00:31.419000,0 days 00:00:35.581000,0 days 00:00:25.982000,0 days 01:17:41.020000,0 days 01:18:16.601000,0 days 01:18:42.583000,203.0,182.0,278.0,320.0,False,nan,,True,Aston Martin,0 days 01:17:09.586000,2025-05-04 20:23:36.427,1,18.0,False,,False,True,92.982,31.419,35.581,25.982,Miami Grand Prix
0 days 01:20:15.700000,ALO,14,0 days 00:01:33.132000,14.0,,,,0 days 00:00:31.609000,0 days 00:00:35.511000,0 days 00:00:26.012000,0 days 01:19:14.192000,0 days 01:19:49.703000,0 days 01:20:15.715000,202.0,182.0,277.0,315.0,False,nan,,True,Aston Martin,0 days 01:18:42.568000,2025-05-04 20:25:09.409,1,18.0,False,,False,True,93.132,31.609,35.511,26.012,Miami Grand Prix
0 days 01:21:48.990000,ALO,14,0 days 00:01:33.290000,15.0,,,,0 days 00:00:31.480000,0 days 00:00:35.713000,0 days 00:00:26.097000,0 days 01:20:47.195000,0 days 01:21:22.908000,0 days 01:21:49.005000,205.0,182.0,278.0,315.0,False,nan,,True,Aston Martin,0 days 01:20:15.700000,2025-05-04 20:26:42.541,1,18.0,False,,False,True,93.29,31.48,35.713,26.097,Miami Grand Prix
0 days 01:23:22.236000,ALO,14,0 days 00:01:33.246000,16.0,,,,0 days 00:00:31.532000,0 days 00:00:35.611000,0 days 00:00:26.103000,0 days 01:22:20.537000,0 days 01:22:56.148000,0 days 01:23:22.251000,204.0,182.0,279.0,315.0,False,nan,,True,Aston Martin,0 days 01:21:48.990000,2025-05-04 20:28:15.831,1,18.0,False,,False,True,93.246,31.532,35.611,26.103,Miami Grand Prix
0 days 01:24:55.713000,ALO,14,0 days 00:01:33.477000,17.0,,,,0 days 00:00:31.542000,0 days 00:00:35.794000,0 days 00:00:26.141000,0 days 01:23:53.793000,0 days 01:24:29.587000,0 days 01:24:55.728000,203.0,182.0,279.0,313.0,False,nan,,True,Aston Martin,0 days 01:23:22.236000,2025-05-04 20:29:49.077,1,18.0,False,,False,True,93.477,31.542,35.794,26.141,Miami Grand Prix
0 days 01:26:29.026000,ALO,14,0 days 00:01:33.313000,18.0,,,,0 days 00:00:31.564000,0 days 00:00:35.553000,0 days 00:00:26.196000,0 days 01:25:27.292000,0 days 01:26:02.845000,0 days 01:26:29.041000,202.0,184.0,278.0,312.0,False,nan,,True,Aston Martin,0 days 01:24:55.713000,2025-05-04 20:31:22.554,1,18.0,False,,False,True,93.313,31.564,35.553,26.196,Miami Grand Prix
0 days 01:28:02.265000,ALO,14,0 days 00:01:33.239000,19.0,,,,0 days 00:00:31.475000,0 days 00:00:35.621000,0 days 00:00:26.143000,0 days 01:27:00.516000,0 days 01:27:36.137000,0 days 01:28:02.280000,204.0,183.0,279.0,311.0,False,nan,,True,Aston Martin,0 days 01:26:29.026000,2025-05-04 20:32:55.867,1,18.0,False,,False,True,93.239,31.475,35.621,26.143,Miami Grand Prix
0 days 01:29:35.455000,ALO,14,0 days 00:01:33.190000,20.0,,,,0 days 00:00:31.547000,0 days 00:00:35.599000,0 days 00:00:26.044000,0 days 01:28:33.827000,0 days 01:29:09.426000,0 days 01:29:35.470000,202.0,183.0,278.0,318.0,False,nan,,True,Aston Martin,0 days 01:28:02.265000,2025-05-04 20:34:29.106,1,16.0,False,,False,True,93.19,31.547,35.599,26.044,Miami Grand Prix
0 days 01:31:08.976000,ALO,14,0 days 00:01:33.521000,21.0,,,,0 days 00:00:31.508000,0 days 00:00:35.756000,0 days 00:00:26.257000,0 days 01:30:06.978000,0 days 01:30:42.734000,0 days 01:31:08.991000,206.0,184.0,278.0,319.0,False,nan,,True,Aston Martin,0 days 01:29:35.455000,2025-05-04 20:36:02.296,1,16.0,False,,False,True,93.521,31.508,35.756,26.257,Miami Grand Prix
0 days 01:32:42.480000,ALO,14,0 days 00:01:33.504000,22.0,,,,0 days 00:00:31.747000,0 days 00:00:35.670000,0 days 00:00:26.087000,0 days 01:31:40.738000,0 days 01:32:16.408000,0 days 01:32:42.495000,200.0,184.0,279.0,319.0,False,nan,,True,Aston Martin,0 days 01:31:08.976000,2025-05-04 20:37:35.817,1,16.0,False,,False,True,93.504,31.747,35.67,26.087,Miami Grand Prix
0 days 01:34:15.941000,ALO,14,0 days 00:01:33.461000,23.0,,,,0 days 00:00:31.632000,0 days 00:00:35.739000,0 days 00:00:26.090000,0 days 01:33:14.127000,0 days 01:33:49.866000,0 days 01:34:15.956000,205.0,183.0,279.0,317.0,False,nan,,True,Aston Martin,0 days 01:32:42.480000,2025-05-04 20:39:09.321,1,15.0,False,,False,True,93.461,31.632,35.739,26.09,Miami Grand Prix
0 days 01:35:49.106000,ALO,14,0 days 00:01:33.165000,24.0,1.0,,,0 days 00:00:31.426000,0 days 00:00:35.647000,0 days 00:00:26.092000,0 days 01:34:47.382000,0 days 01:35:23.029000,0 days 01:35:49.121000,,184.0,279.0,317.0,False,HARD,2.0,False,Aston Martin,0 days 01:34:15.941000,2025-05-04 20:40:42.782,1,14.0,False,,False,True,93.165,31.426,35.647,26.092,Miami Grand Prix
0 days 01:37:22.374000,ALO,14,0 days 00:01:33.268000,25.0,1.0,,,0 days 00:00:31.345000,0 days 00:00:35.905000,0 days 00:00:26.018000,0 days 01:36:20.466000,0 days 01:36:56.371000,0 days 01:37:22.389000,202.0,184.0,279.0,318.0,False,HARD,3.0,False,Aston Martin,0 days 01:35:49.106000,2025-05-04 20:42:15.947,1,14.0,False,,False,True,93.268,31.345,35.905,26.018,Miami Grand Prix
0 days 01:38:55.579000,ALO,14,0 days 00:01:33.205000,26.0,1.0,,,0 days 00:00:31.499000,0 days 00:00:35.652000,0 days 00:00:26.054000,0 days 01:37:53.888000,0 days 01:38:29.540000,0 days 01:38:55.594000,205.0,184.0,280.0,316.0,False,HARD,4.0,False,Aston Martin,0 days 01:37:22.374000,2025-05-04 20:43:49.215,1,14.0,False,,False,True,93.205,31.499,35.652,26.054,Miami Grand Prix
0 days 01:40:28.582000,ALO,14,0 days 00:01:33.003000,27.0,1.0,,,0 days 00:00:31.393000,0 days 00:00:35.491000,0 days 00:00:26.119000,0 days 01:39:26.987000,0 days 01:40:02.478000,0 days 01:40:28.597000,206.0,184.0,280.0,316.0,False,HARD,5.0,False,Aston Martin,0 days 01:38:55.579000,2025-05-04 20:45:22.420,1,14.0,False,,False,True,93.003,31.393,35.491,26.119,Miami Grand Prix
0 days 01:42:17.233000,ALO,14,0 days 00:01:48.651000,28.0,1.0,,0 days 01:42:11.888000,0 days 00:00:31.661000,0 days 00:00:35.910000,0 days 00:00:41.080000,0 days 01:41:00.258000,0 days 01:41:36.168000,0 days 01:42:17.248000,203.0,184.0,,210.0,False,HARD,6.0,False,Aston Martin,0 days 01:40:28.582000,2025-05-04 20:46:55.423,16,15.0,False,,False,False,108.651,31.661,35.91,41.08,Miami Grand Prix
0 days 01:44:25.963000,ALO,14,0 days 00:02:08.730000,29.0,1.0,0 days 01:42:35.377000,,0 days 00:00:54.730000,0 days 00:00:46.459000,0 days 00:00:27.541000,0 days 01:43:11.978000,0 days 01:43:58.437000,0 days 01:44:25.978000,147.0,150.0,279.0,314.0,False,HARD,7.0,False,Aston Martin,0 days 01:42:17.233000,2025-05-04 20:48:44.074,671,16.0,False,,False,False,128.73,54.73,46.459,27.541,Miami Grand Prix
0 days 01:45:58.786000,ALO,14,0 days 00:01:32.823000,30.0,1.0,,,0 days 00:00:31.384000,0 days 00:00:35.288000,0 days 00:00:26.151000,0 days 01:44:57.362000,0 days 01:45:32.650000,0 days 01:45:58.801000,214.0,186.0,279.0,299.0,False,HARD,8.0,False,Aston Martin,0 days 01:44:25.963000,2025-05-04 20:50:52.804,1,15.0,False,,False,True,92.823,31.384,35.288,26.151,Miami Grand Prix
0 days 01:47:31.641000,ALO,14,0 days 00:01:32.855000,31.0,1.0,,,0 days 00:00:31.093000,0 days 00:00:35.535000,0 days 00:00:26.227000,0 days 01:46:29.894000,0 days 01:47:05.429000,0 days 01:47:31.656000,213.0,185.0,278.0,304.0,False,HARD,9.0,False,Aston Martin,0 days 01:45:58.786000,2025-05-04 20:52:25.627,1,15.0,False,,False,True,92.855,31.093,35.535,26.227,Miami Grand Prix
0 days 01:49:12.895000,ALO,14,0 days 00:01:41.254000,32.0,1.0,,,0 days 00:00:31.173000,0 days 00:00:35.618000,0 days 00:00:34.463000,0 days 01:48:02.829000,0 days 01:48:38.447000,0 days 01:49:12.910000,210.0,184.0,192.0,254.0,False,HARD,10.0,False,Aston Martin,0 days 01:47:31.641000,2025-05-04 20:53:58.482,16,15.0,False,,False,False,101.254,31.173,35.618,34.463,Miami Grand Prix
