meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1266,9928,6,23,2025-08-03T13:56:32.378000+00:00,15
1266,9928,18,55,2025-08-03T13:56:32.409000+00:00,11
1266,9928,87,23,2025-08-03T13:56:34.425000+00:00,16
1266,9928,10,23,2025-08-03T13:56:36.378000+00:00,17
1266,9928,5,14,2025-08-03T13:57:21.755000+00:00,5
1266,9928,30,14,2025-08-03T13:57:27.768000+00:00,6
1266,9928,1,14,2025-08-03T13:57:29.799000+00:00,7
1266,9928,81,16,2025-08-03T13:58:02.578000+00:00,1
1266,9928,63,16,2025-08-03T13:58:14.615000+00:00,2
1266,9928,4,16,2025-08-03T13:58:17.337000+00:00,3
1266,9928,1,30,2025-08-03T13:58:48.201000+00:00,6
1266,9928,14,30,2025-08-03T13:59:00.561000+00:00,7
1266,9928,14,5,2025-08-03T13:59:00.561000+00:00,6
1266,9928,44,30,2025-08-03T13:59:02.498000+00:00,8
1266,9928,44,5,2025-08-03T13:59:02.498000+00:00,7
1266,9928,27,30,2025-08-03T13:59:06.139000+00:00,9
1266,9928,18,30,2025-08-03T13:59:06.233000+00:00,10
1266,9928,55,30,2025-08-03T13:59:12.550000+00:00,11
1266,9928,18,27,2025-08-03T13:59:15.800000+00:00,9
1266,9928,12,31,2025-08-03T13:59:22.894000+00:00,13
1266,9928,55,27,2025-08-03T14:00:28.749000+00:00,10
1266,9928,30,27,2025-08-03T14:00:34.200000+00:00,11
1266,9928,12,27,2025-08-03T14:00:35.503000+00:00,12
1266,9928,31,27,2025-08-03T14:00:36.950000+00:00,13
1266,9928,6,27,2025-08-03T14:00:37.499000+00:00,14
1266,9928,87,27,2025-08-03T14:00:41.711000+00:00,15
1266,9928,10,27,2025-08-03T14:00:42.312000+00:00,16
1266,9928,23,27,2025-08-03T14:00:53.257000+00:00,17
1266,9928,22,27,2025-08-03T14:00:55.277000+00:00,18
1266,9928,5,44,2025-08-03T14:01:44.920000+00:00,7
1266,9928,18,44,2025-08-03T14:01:46.732000+00:00,8
1266,9928,55,44,2025-08-03T14:01:55.024000+00:00,9
1266,9928,30,44,2025-08-03T14:01:55.389000+00:00,10
1266,9928,12,44,2025-08-03T14:01:57.238000+00:00,11
1266,9928,31,44,2025-08-03T14:01:59.643000+00:00,12
1266,9928,6,44,2025-08-03T14:01:59.993000+00:00,13
1266,9928,87,44,2025-08-03T14:02:04+00:00,14
1266,9928,10,44,2025-08-03T14:02:04.543000+00:00,15
1266,9928,30,55,2025-08-03T14:02:15.347000+00:00,9
1266,9928,4,63,2025-08-03T14:02:16.191000+00:00,2
1266,9928,16,63,2025-08-03T14:02:25.973000+00:00,3
1266,9928,6,31,2025-08-03T14:03:25.112000+00:00,12
1266,9928,31,6,2025-08-03T14:03:25.157000+00:00,12
1266,9928,6,31,2025-08-03T14:03:31.938000+00:00,12
1266,9928,12,55,2025-08-03T14:04:51.524000+00:00,10
1266,9928,55,12,2025-08-03T14:04:57.333000+00:00,10
1266,9928,12,55,2025-08-03T14:04:57.364000+00:00,10
1266,9928,4,81,2025-08-03T14:05:00.645000+00:00,1
1266,9928,16,81,2025-08-03T14:05:07.724000+00:00,2
1266,9928,10,87,2025-08-03T14:06:27.152000+00:00,14
1266,9928,6,55,2025-08-03T14:07:37.456000+00:00,11
1266,9928,44,87,2025-08-03T14:07:38.534000+00:00,15
1266,9928,14,1,2025-08-03T14:09:54.432000+00:00,5
1266,9928,5,1,2025-08-03T14:09:55.993000+00:00,6
1266,9928,18,1,2025-08-03T14:09:59.314000+00:00,7
1266,9928,30,1,2025-08-03T14:10:02.353000+00:00,8
1266,9928,44,10,2025-08-03T14:10:20.106000+00:00,14
1266,9928,23,87,2025-08-03T14:10:22.344000+00:00,16
1266,9928,22,87,2025-08-03T14:10:24.266000+00:00,17
1266,9928,27,87,2025-08-03T14:10:24.610000+00:00,18
1266,9928,27,22,2025-08-03T14:10:30.829000+00:00,17
1266,9928,43,87,2025-08-03T14:10:36.379000+00:00,19
1266,9928,44,31,2025-08-03T14:11:40.860000+00:00,13
1266,9928,81,16,2025-08-03T14:12:01.369000+00:00,2
1266,9928,44,55,2025-08-03T14:13:08.580000+00:00,12
1266,9928,31,55,2025-08-03T14:14:19.761000+00:00,13
1266,9928,10,55,2025-08-03T14:14:25.043000+00:00,14
1266,9928,23,55,2025-08-03T14:14:29.077000+00:00,15
1266,9928,27,55,2025-08-03T14:14:33.577000+00:00,16
1266,9928,22,55,2025-08-03T14:14:38.515000+00:00,17
1266,9928,55,22,2025-08-03T14:16:12.263000+00:00,17
1266,9928,55,27,2025-08-03T14:22:54.228000+00:00,16
1266,9928,27,55,2025-08-03T14:22:54.259000+00:00,16
1266,9928,55,27,2025-08-03T14:22:59.781000+00:00,16
1266,9928,55,23,2025-08-03T14:24:09.285000+00:00,15
1266,9928,27,23,2025-08-03T14:25:38.363000+00:00,16
1266,9928,55,10,2025-08-03T14:26:52.221000+00:00,14
1266,9928,63,16,2025-08-03T14:26:57.861000+00:00,3
1266,9928,10,55,2025-08-03T14:26:59.064000+00:00,14
