date,session_key,position,driver_number,meeting_key
2025-08-03T14:27:10.415000+00:00,9928,16,55,1266
2025-08-03T14:27:10.415000+00:00,9928,15,27,1266
2025-08-03T14:29:44.518000+00:00,9928,15,10,1266
2025-08-03T14:29:44.518000+00:00,9928,14,27,1266
2025-08-03T14:29:44.968000+00:00,9928,15,55,1266
2025-08-03T14:29:44.968000+00:00,9928,16,10,1266
2025-08-03T14:31:06.525000+00:00,9928,14,31,1266
2025-08-03T14:31:06.525000+00:00,9928,13,27,1266
2025-08-03T14:31:09.213000+00:00,9928,17,10,1266
2025-08-03T14:31:09.213000+00:00,9928,16,23,1266
2025-08-03T14:32:23.319000+00:00,9928,14,55,1266
2025-08-03T14:32:23.319000+00:00,9928,15,31,1266
2025-08-03T14:33:53.870000+00:00,9928,16,31,1266
2025-08-03T14:33:53.870000+00:00,9928,15,23,1266
2025-08-03T14:39:40.152000+00:00,9928,18,43,1266
2025-08-03T14:39:40.152000+00:00,9928,19,10,1266
2025-08-03T14:39:40.152000+00:00,9928,17,22,1266
