meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1257,10014,2025-04-13T16:18:50+00:00,,45,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
1257,10014,2025-04-13T16:21:14+00:00,,46,Other,,,,CAR 1 (VER) TIME 1:37.385 DELETED - TRACK LIMITS AT TURN 13 LAP 45 19:20:09
1257,10014,2025-04-13T16:23:49+00:00,,48,Other,,,,CAR 7 (DOO) TIME 1:37.533 DELETED - TRACK LIMITS AT TURN 13 LAP 42 19:15:22
1257,10014,2025-04-13T16:23:57+00:00,7.0,48,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 7 (DOO) - TRACK LIMITS
1257,10014,2025-04-13T16:26:41+00:00,,50,Other,,,,TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 27 (HUL) NOTED - CAUSING A COLLISION
1257,10014,2025-04-13T16:28:13+00:00,,50,Other,,,,CAR 1 (VER) TIME 1:37.484 DELETED - TRACK LIMITS AT TURN 13 LAP 48 19:25:01
1257,10014,2025-04-13T16:29:27+00:00,,51,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 27 (HUL) UNDER INVESTIGATION - CAUSING A COLLISION
1257,10014,2025-04-13T16:30:12+00:00,,52,Other,,,,INCIDENT INVOLVING CAR 63 (RUS) NOTED - DRS INFRINGEMENT
1257,10014,2025-04-13T16:31:55+00:00,,53,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - DRS INFRINGEMENT
1257,10014,2025-04-13T16:32:20+00:00,,53,Other,,,,CAR 4 (NOR) TIME 1:37.861 DELETED - TRACK LIMITS AT TURN 4 LAP 49 19:25:38
1257,10014,2025-04-13T16:32:25+00:00,4.0,53,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS
1257,10014,2025-04-13T16:33:03+00:00,,53,Other,,,,CAR 22 (TSU) TIME 1:37.834 DELETED - TRACK LIMITS AT TURN 13 LAP 50 19:28:25
1257,10014,2025-04-13T16:33:55+00:00,,54,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 30 (LAW) - CAUSING A COLLISION
1257,10014,2025-04-13T16:34:27+00:00,,54,Other,,,,CAR 87 (BEA) TIME 1:38.548 DELETED - TRACK LIMITS AT TURN 13 LAP 52 19:31:42
1257,10014,2025-04-13T16:34:48+00:00,,55,Other,,,,CAR 22 (TSU) TIME 1:38.497 DELETED - TRACK LIMITS AT TURN 13 LAP 52 19:31:41
