date,session_key,position,driver_number,meeting_key
2025-10-26T20:51:11.072000+00:00,9877,12,23,1272
2025-10-26T20:51:11.429000+00:00,9877,14,6,1272
2025-10-26T20:51:11.429000+00:00,9877,13,31,1272
2025-10-26T20:51:16.325000+00:00,9877,15,6,1272
2025-10-26T20:51:16.325000+00:00,9877,14,18,1272
2025-10-26T20:51:19.909000+00:00,9877,12,31,1272
2025-10-26T20:51:19.909000+00:00,9877,13,23,1272
2025-10-26T20:51:30.815000+00:00,9877,17,14,1272
2025-10-26T20:51:30.815000+00:00,9877,16,43,1272
2025-10-26T20:51:31.191000+00:00,9877,13,31,1272
2025-10-26T20:51:31.191000+00:00,9877,12,23,1272
2025-10-26T20:51:39.103000+00:00,9877,12,31,1272
2025-10-26T20:51:39.103000+00:00,9877,13,23,1272
2025-10-26T20:51:51.965000+00:00,9877,18,14,1272
2025-10-26T20:51:51.965000+00:00,9877,17,10,1272
2025-10-26T20:52:37.782000+00:00,9877,10,55,1272
2025-10-26T20:52:37.782000+00:00,9877,11,5,1272
2025-10-26T20:53:52.203000+00:00,9877,10,22,1272
2025-10-26T20:53:52.203000+00:00,9877,9,55,1272
2025-10-26T20:53:53.852000+00:00,9877,11,22,1272
2025-10-26T20:53:53.852000+00:00,9877,10,5,1272
2025-10-26T20:53:59.548000+00:00,9877,12,22,1272
2025-10-26T20:53:59.548000+00:00,9877,11,31,1272
2025-10-26T20:54:01.817000+00:00,9877,13,22,1272
2025-10-26T20:54:01.817000+00:00,9877,12,23,1272
2025-10-26T20:54:02.503000+00:00,9877,14,22,1272
2025-10-26T20:54:02.503000+00:00,9877,13,18,1272
2025-10-26T20:54:09.982000+00:00,9877,14,6,1272
2025-10-26T20:54:09.982000+00:00,9877,15,22,1272
2025-10-26T20:54:55.203000+00:00,9877,2,16,1272
2025-10-26T20:54:55.203000+00:00,9877,3,1,1272
2025-10-26T20:54:58.315000+00:00,9877,4,1,1272
2025-10-26T20:54:58.315000+00:00,9877,3,87,1272
2025-10-26T20:54:59.599000+00:00,9877,5,1,1272
2025-10-26T20:54:59.599000+00:00,9877,4,12,1272
2025-10-26T20:55:00.315000+00:00,9877,5,63,1272
2025-10-26T20:55:00.315000+00:00,9877,6,1,1272
2025-10-26T20:55:01.155000+00:00,9877,7,1,1272
2025-10-26T20:55:01.155000+00:00,9877,6,81,1272
2025-10-26T20:55:05.178000+00:00,9877,7,44,1272
2025-10-26T20:55:05.178000+00:00,9877,8,1,1272
2025-10-26T20:55:22.283000+00:00,9877,10,31,1272
2025-10-26T20:55:22.283000+00:00,9877,11,5,1272
2025-10-26T20:55:25.305000+00:00,9877,12,5,1272
2025-10-26T20:55:25.305000+00:00,9877,11,23,1272
2025-10-26T20:55:25.619000+00:00,9877,13,5,1272
2025-10-26T20:55:25.619000+00:00,9877,12,18,1272
2025-10-26T20:55:31.895000+00:00,9877,13,6,1272
2025-10-26T20:55:31.895000+00:00,9877,14,5,1272
2025-10-26T20:55:34.051000+00:00,9877,12,23,1272
2025-10-26T20:55:34.051000+00:00,9877,11,18,1272
2025-10-26T20:59:31.724000+00:00,9877,4,63,1272
2025-10-26T20:59:31.724000+00:00,9877,5,12,1272
2025-10-26T21:00:56.871000+00:00,9877,12,6,1272
2025-10-26T21:00:56.871000+00:00,9877,13,23,1272
2025-10-26T21:01:04.254000+00:00,9877,13,5,1272
2025-10-26T21:01:04.254000+00:00,9877,14,23,1272
2025-10-26T21:01:07.737000+00:00,9877,14,22,1272
2025-10-26T21:01:07.737000+00:00,9877,15,23,1272
2025-10-26T21:01:22.128000+00:00,9877,16,23,1272
2025-10-26T21:01:22.128000+00:00,9877,15,43,1272
2025-10-26T21:02:43.609000+00:00,9877,15,23,1272
2025-10-26T21:02:43.609000+00:00,9877,16,43,1272
2025-10-26T21:03:44.895000+00:00,9877,11,6,1272
2025-10-26T21:03:44.895000+00:00,9877,12,18,1272
2025-10-26T21:03:47.129000+00:00,9877,12,5,1272
2025-10-26T21:03:47.129000+00:00,9877,13,18,1272
2025-10-26T21:03:51.096000+00:00,9877,13,22,1272
2025-10-26T21:03:51.096000+00:00,9877,14,18,1272
2025-10-26T21:04:13.012000+00:00,9877,14,23,1272
2025-10-26T21:04:13.012000+00:00,9877,15,18,1272
2025-10-26T21:04:19.873000+00:00,9877,15,23,1272
2025-10-26T21:04:19.873000+00:00,9877,14,18,1272
2025-10-26T21:04:22.875000+00:00,9877,14,23,1272
2025-10-26T21:04:22.875000+00:00,9877,15,18,1272
2025-10-26T21:07:33.157000+00:00,9877,8,44,1272
2025-10-26T21:07:33.157000+00:00,9877,7,1,1272
2025-10-26T21:07:43.548000+00:00,9877,9,31,1272
2025-10-26T21:07:43.548000+00:00,9877,10,55,1272
2025-10-26T21:07:50.672000+00:00,9877,10,6,1272
2025-10-26T21:07:50.672000+00:00,9877,11,55,1272
2025-10-26T21:07:52.004000+00:00,9877,12,55,1272
2025-10-26T21:07:52.004000+00:00,9877,11,5,1272
2025-10-26T21:07:56.231000+00:00,9877,12,22,1272
2025-10-26T21:07:56.231000+00:00,9877,13,55,1272
2025-10-26T21:08:09.429000+00:00,9877,14,55,1272
2025-10-26T21:08:09.429000+00:00,9877,13,23,1272
2025-10-26T21:08:43.844000+00:00,9877,5,1,1272
2025-10-26T21:08:43.844000+00:00,9877,6,12,1272
2025-10-26T21:08:43.844000+00:00,9877,7,81,1272
2025-10-26T21:09:04.992000+00:00,9877,7,12,1272
2025-10-26T21:09:04.992000+00:00,9877,6,81,1272
2025-10-26T21:09:05.860000+00:00,9877,9,44,1272
2025-10-26T21:09:05.860000+00:00,9877,8,12,1272
2025-10-26T21:09:05.860000+00:00,9877,7,31,1272
2025-10-26T21:09:08.372000+00:00,9877,7,81,1272
2025-10-26T21:09:08.372000+00:00,9877,6,31,1272
2025-10-26T21:10:09.431000+00:00,9877,5,63,1272
2025-10-26T21:10:09.431000+00:00,9877,3,1,1272
2025-10-26T21:10:09.431000+00:00,9877,4,87,1272
2025-10-26T21:11:06.465000+00:00,9877,16,10,1272
2025-10-26T21:11:06.465000+00:00,9877,17,43,1272
2025-10-26T21:11:09.176000+00:00,9877,6,81,1272
2025-10-26T21:11:09.176000+00:00,9877,7,31,1272
2025-10-26T21:11:23.701000+00:00,9877,7,12,1272
2025-10-26T21:11:23.701000+00:00,9877,8,31,1272
2025-10-26T21:12:01.288000+00:00,9877,8,44,1272
2025-10-26T21:12:01.288000+00:00,9877,9,31,1272
2025-10-26T21:13:40.750000+00:00,9877,13,55,1272
2025-10-26T21:13:40.750000+00:00,9877,14,23,1272
2025-10-26T21:21:43.640000+00:00,9877,14,55,1272
2025-10-26T21:21:43.640000+00:00,9877,13,23,1272
2025-10-26T21:21:51.173000+00:00,9877,15,55,1272
2025-10-26T21:21:51.173000+00:00,9877,14,18,1272
2025-10-26T21:25:34.340000+00:00,9877,6,63,1272
2025-10-26T21:25:34.340000+00:00,9877,5,81,1272
2025-10-26T21:28:31.308000+00:00,9877,7,63,1272
2025-10-26T21:28:31.308000+00:00,9877,6,12,1272
2025-10-26T21:28:42.349000+00:00,9877,11,6,1272
2025-10-26T21:28:42.349000+00:00,9877,10,5,1272
2025-10-26T21:30:07.699000+00:00,9877,12,6,1272
2025-10-26T21:30:07.699000+00:00,9877,11,22,1272
2025-10-26T21:31:41.604000+00:00,9877,13,6,1272
2025-10-26T21:31:41.604000+00:00,9877,12,23,1272
2025-10-26T21:38:42.801000+00:00,9877,16,55,1272
2025-10-26T21:38:42.801000+00:00,9877,15,10,1272
2025-10-26T21:38:44.828000+00:00,9877,17,55,1272
2025-10-26T21:38:44.828000+00:00,9877,16,43,1272
