meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1269,9904,2025-09-21T11:37:30+00:00,,17,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7
1269,9904,2025-09-21T11:37:39+00:00,,17,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7
1269,9904,2025-09-21T11:39:30+00:00,,19,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7
1269,9904,2025-09-21T11:39:40+00:00,,19,Flag,CLEAR,Sector,7.0,CLEAR IN TRACK SECTOR 7
1269,9904,2025-09-21T11:40:06+00:00,,19,Other,,,,TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) NOTED - CAUSING A COLLISION
1269,9904,2025-09-21T11:40:29+00:00,,19,Other,,,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION
1269,9904,2025-09-21T11:41:00+00:00,,19,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION
1269,9904,2025-09-21T11:48:32+00:00,,24,Other,,,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - FALSE START - MOVING BEFORE SIGNAL
1269,9904,2025-09-21T11:55:57+00:00,,28,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8
1269,9904,2025-09-21T11:56:22+00:00,,28,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1269,9904,2025-09-21T12:32:49+00:00,10.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:32:49
1269,9904,2025-09-21T12:33:13+00:00,43.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:33:12
1269,9904,2025-09-21T12:37:19+00:00,,51,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1269,9904,2025-09-21T12:40:25+00:00,,51,Other,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
1269,9904,2025-09-21T12:41:41+00:00,,51,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1269,9904,2025-09-21T12:41:42+00:00,,51,Other,,,,DRS DISABLED IN ZONE 2
1269,9904,2025-09-21T12:41:59+00:00,,51,Other,,,,DRS ENABLED IN ZONE 2
1269,9904,2025-09-21T12:41:59+00:00,,51,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1269,9904,2025-09-21T12:42:33+00:00,,51,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7
1269,9904,2025-09-21T12:42:55+00:00,,51,Flag,CLEAR,Sector,7.0,CLEAR IN TRACK SECTOR 7
