meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1254,9693,2025-03-16T05:15:09+00:00,,34,SafetyCar,,,,SAFETY CAR DEPLOYED
1254,9693,2025-03-16T05:21:22+00:00,,37,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 8
1254,9693,2025-03-16T05:24:33+00:00,,38,Flag,DOUBLE YELLOW,Sector,8.0,DOUBLE YELLOW IN TRACK SECTOR 8
1254,9693,2025-03-16T05:24:36+00:00,,38,Flag,DOUBLE YELLOW,Sector,9.0,DOUBLE YELLOW IN TRACK SECTOR 9
1254,9693,2025-03-16T05:25:02+00:00,,38,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1254,9693,2025-03-16T05:28:03+00:00,,39,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1254,9693,2025-03-16T05:28:05+00:00,,39,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10
1254,9693,2025-03-16T05:28:35+00:00,,40,Other,,,,"LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 5, 31, 87, 30"
1254,9693,2025-03-16T05:30:08+00:00,,40,Other,,,,INCIDENT INVOLVING CARS 5 (BOR) AND 30 (LAW) NOTED - UNSAFE RELEASE
1254,9693,2025-03-16T05:30:50+00:00,,41,SafetyCar,,,,SAFETY CAR IN THIS LAP
1254,9693,2025-03-16T05:31:01+00:00,,41,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CARS 5 (BOR) AND 30 (LAW) UNDER INVESTIGATION - UNSAFE RELEASE
1254,9693,2025-03-16T05:32:25+00:00,,41,Flag,CLEAR,Track,,TRACK CLEAR
1254,9693,2025-03-16T05:34:05+00:00,,43,Drs,,,,DRS ENABLED
1254,9693,2025-03-16T05:35:17+00:00,,43,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 5 (BOR) - UNSAFE RELEASE
1254,9693,2025-03-16T05:36:48+00:00,,44,Flag,YELLOW,Sector,19.0,YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:37:14+00:00,,45,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18
1254,9693,2025-03-16T05:37:35+00:00,,45,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:37:37+00:00,,45,Flag,YELLOW,Sector,18.0,YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:38:12+00:00,,45,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1254,9693,2025-03-16T05:38:13+00:00,,45,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1254,9693,2025-03-16T05:38:34+00:00,,46,Other,,,,CAR 81 (PIA) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 44 16:36:38
1254,9693,2025-03-16T05:38:45+00:00,,46,Other,,,,CAR 4 (NOR) TIME 1:45.587 DELETED - TRACK LIMITS AT TURN 12 LAP 44 16:36:36
1254,9693,2025-03-16T05:38:57+00:00,87.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:38:56
1254,9693,2025-03-16T05:39:06+00:00,87.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:39:06
1254,9693,2025-03-16T05:40:09+00:00,81.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:40:09
1254,9693,2025-03-16T05:40:26+00:00,87.0,47,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:40:25
1254,9693,2025-03-16T05:40:33+00:00,81.0,47,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:40:33
1254,9693,2025-03-16T05:40:37+00:00,,47,Flag,YELLOW,Sector,18.0,YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:41+00:00,,47,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:40:42+00:00,,47,Flag,DOUBLE YELLOW,Sector,18.0,DOUBLE YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:45+00:00,,47,Flag,YELLOW,Sector,19.0,YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:40:54+00:00,,47,Flag,YELLOW,Sector,18.0,YELLOW IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:55+00:00,,47,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1254,9693,2025-03-16T05:40:56+00:00,,47,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1254,9693,2025-03-16T05:41:00+00:00,,47,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1254,9693,2025-03-16T05:41:02+00:00,,47,Other,,,,DRS DISABLED IN ZONE 3
1254,9693,2025-03-16T05:41:06+00:00,,47,SafetyCar,,,,SAFETY CAR DEPLOYED
1254,9693,2025-03-16T05:42:48+00:00,,48,Other,,,,CAR 22 (TSU) TIME 1:35.983 DELETED - TRACK LIMITS AT TURN 12 LAP 45 16:38:17
